Identifier,Covered?,Coverage
s11783_COG0088,True,5
s37106_COG0088,True,2
s29592_COG0088,True,5
s11902_COG0088,True,3
s9242_COG0088,True,4
s22838_COG0088,True,4
s23763_COG0088,True,4
s24648_COG0088,True,3
s22015_COG0088,True,5
s33571_COG0088,True,4
s29769_COG0088,True,3
s88_COG0088,False,0
s29955_COG0088,True,4
s13191_COG0088,True,4
s15635_COG0088,True,8
s12717_COG0088,True,4
s25437_COG0088,True,3
s24635_COG0088,True,2
s28179_COG0088,True,3
s19211_COG0088,True,5
s4986_COG0088,True,3
s35113_COG0088,True,2
s38821_COG0088,True,4
s23842_COG0088,True,2
s20330_COG0088,True,8
s23078_COG0088,True,4
s7655_COG0088,True,5
s37772_COG0088,True,2
s7077_COG0088,True,3
s21575_COG0088,True,5
s36785_COG0088,True,3
s22351_COG0088,True,5
s40346_COG0088,True,1
s16229_COG0088,True,8
s13108_COG0088,True,4
s7925_COG0088,True,1
s21847_COG0088,True,5
s23672_COG0088,True,2
s34445_COG0088,True,3
s8954_COG0088,True,6
s22635_COG0088,True,1
s35800_COG0088,True,2
s31_COG0088,True,1
s26936_COG0088,True,2
s17599_COG0088,True,5
s4806_COG0088,True,1
s21877_COG0088,True,5
s22107_COG0088,True,5
s17131_COG0088,True,8
s33326_COG0088,True,3
s6297_COG0088,True,5
s27189_COG0088,True,2
s30739_COG0088,True,3
s3064_COG0088,True,4
s24192_COG0088,True,4
s16388_COG0088,True,4
s17327_COG0088,True,8
s25800_COG0088,True,2
s8888_COG0088,True,5
s20632_COG0088,True,5
s23135_COG0088,True,2
s31350_COG0088,True,4
s15298_COG0088,True,5
s4989_COG0088,True,3
s20277_COG0088,True,8
s27331_COG0088,True,3
s25919_COG0088,True,3
s7034_COG0088,True,3
s32564_COG0088,True,1
s24876_COG0088,True,1
s23160_COG0088,True,5
s22605_COG0088,True,5
s5302_COG0088,True,3
s20439_COG0088,True,8
s1604_COG0088,True,5
s1125_COG0088,True,4
s30706_COG0088,True,4
s33550_COG0088,True,1
s7977_COG0088,True,3
s32159_COG0088,True,4
s7372_COG0088,True,3
s35243_COG0088,True,2
s6515_COG0088,True,4
s14120_COG0088,True,3
s34725_COG0088,True,3
s35307_COG0088,True,3
s35088_COG0088,True,3
s1434_COG0088,True,5
s32418_COG0088,True,5
s12170_COG0088,True,4
s9112_COG0088,True,8
s19136_COG0088,True,4
s3771_COG0088,True,2
s34956_COG0088,True,3
s6419_COG0088,True,1
s22949_COG0088,True,3
s36825_COG0088,True,3
s33525_COG0088,True,5
s20893_COG0088,True,5
s10101_COG0088,True,3
s5108_COG0088,True,3
s28652_COG0088,True,5
s17160_COG0088,True,8
s14418_COG0088,True,5
s10124_COG0088,True,3
s26068_COG0088,True,3
s13816_COG0088,True,3
s33924_COG0088,True,2
s20764_COG0088,True,5
s13867_COG0088,True,3
s12086_COG0088,True,1
s19850_COG0088,True,5
s37009_COG0088,True,2
s24040_COG0088,True,2
s18515_COG0088,True,4
s28402_COG0088,True,8
s27541_COG0088,True,2
s22504_COG0088,True,5
s35471_COG0088,True,3
s16743_COG0088,True,3
s15191_COG0088,True,5
s33360_COG0088,True,2
s358_COG0088,True,1
s1739_COG0088,True,2
s15852_COG0088,True,8
s22198_COG0088,True,5
s20114_COG0088,True,8
s33566_COG0088,True,2
s33575_COG0088,False,0
s2769_COG0088,True,1
s11965_COG0088,True,3
s35459_COG0088,True,2
s14093_COG0088,True,3
s24231_COG0088,True,2
s4917_COG0088,True,5
s16051_COG0088,True,8
s21915_COG0088,True,5
s3794_COG0088,True,2
s21006_COG0088,True,5
s9781_COG0088,True,1
s5840_COG0088,True,4
s4809_COG0088,True,5
s11657_COG0088,True,4
s13978_COG0088,True,3
s33589_COG0088,True,3
s1197_COG0088,True,1
s39446_COG0088,True,4
s13489_COG0088,True,5
s32175_COG0088,True,4
s32716_COG0088,True,5
s16408_COG0088,True,4
s8874_COG0088,True,8
s6211_COG0088,True,5
s1343_COG0088,False,0
s13597_COG0088,True,8
s28913_COG0088,True,8
s36992_COG0088,True,2
s17854_COG0088,True,8
s29784_COG0088,True,5
s27415_COG0088,True,1
s37895_COG0088,True,1
s18083_COG0088,True,1
s5155_COG0088,True,4
s2654_COG0088,True,4
s20177_COG0088,True,8
s25122_COG0088,True,3
s2639_COG0088,True,4
s32684_COG0088,True,4
s17514_COG0088,True,1
s5726_COG0088,True,1
s29359_COG0088,True,4
s9555_COG0088,True,4
s19474_COG0088,True,8
s5270_COG0088,True,3
s19636_COG0088,True,8
s36250_COG0088,True,4
s10867_COG0088,True,1
s49_COG0088,True,3
s17832_COG0088,True,8
s15022_COG0088,True,5
s38739_COG0088,True,3
s18858_COG0088,True,4
s34020_COG0088,True,3
s34166_COG0088,True,5
s32875_COG0088,True,4
s22725_COG0088,True,2
s22803_COG0088,True,6
s32811_COG0088,True,1
s26673_COG0088,True,4
s20611_COG0088,True,5
s22462_COG0088,True,5
s20130_COG0088,True,8
s26769_COG0088,True,4
s26494_COG0088,True,2
s32681_COG0088,True,3
s12986_COG0088,True,3
s39594_COG0088,True,1
s254_COG0088,True,5
s33221_COG0088,True,1
s8620_COG0088,True,4
s11415_COG0088,True,5
s35667_COG0088,True,1
s36098_COG0088,True,3
s39703_COG0088,True,3
s30075_COG0088,True,3
s10941_COG0088,True,4
s284_COG0088,True,4
s36069_COG0088,True,3
s26583_COG0088,True,4
s3538_COG0088,True,6
s28971_COG0088,True,1
s594_COG0088,True,5
s33920_COG0088,True,3
s12774_COG0088,True,2
s6373_COG0088,True,5
s36318_COG0088,True,1
s10695_COG0088,True,5
s3610_COG0088,True,8
s19909_COG0088,True,8
s3877_COG0088,True,5
s35387_COG0088,True,3
s29817_COG0088,True,4
s5437_COG0088,True,3
s5780_COG0088,True,4
s39542_COG0088,True,2
s14096_COG0088,True,3
s14242_COG0088,True,3
s29906_COG0088,False,0
s14818_COG0088,True,3
s1981_COG0088,True,2
s19103_COG0088,True,8
s9773_COG0088,True,2
s35693_COG0088,True,2
s2116_COG0088,True,3
s24732_COG0088,True,2
s39082_COG0088,True,3
s19213_COG0088,True,8
s1046_COG0088,True,5
s34350_COG0088,True,1
s38917_COG0088,True,4
s19731_COG0088,True,5
s27711_COG0088,True,3
s15317_COG0088,True,3
s34304_COG0088,True,1
s21851_COG0088,True,5
s23082_COG0088,True,4
s17115_COG0088,True,8
s18977_COG0088,True,8
s31700_COG0088,True,2
s20693_COG0088,True,5
s4530_COG0088,True,5
s14582_COG0088,True,2
s8371_COG0088,True,5
s23543_COG0088,True,3
s23476_COG0088,True,8
s16876_COG0088,True,5
s29735_COG0088,True,3
s32123_COG0088,False,0
s6476_COG0088,False,0
s11658_COG0088,True,4
s1919_COG0088,True,1
s6181_COG0088,True,5
s23392_COG0088,True,3
s5305_COG0088,True,5
s18736_COG0088,True,8
s26393_COG0088,True,2
s10638_COG0088,True,2
s24633_COG0088,True,2
s25538_COG0088,False,0
s28547_COG0088,True,2
s3832_COG0088,True,2
s13639_COG0088,True,5
s20801_COG0088,True,5
s29304_COG0088,True,1
s16123_COG0088,True,5
s34701_COG0088,True,5
s4940_COG0088,True,5
s35709_COG0088,True,2
s27159_COG0088,True,3
s3158_COG0088,True,2
s10871_COG0088,True,5
s11253_COG0088,True,2
s33715_COG0088,True,4
s15502_COG0088,True,8
s6332_COG0088,True,3
s32354_COG0088,True,2
s7212_COG0088,True,4
s33397_COG0088,True,4
s22230_COG0088,True,5
s38130_COG0088,True,2
s15059_COG0088,True,5
s17288_COG0088,True,5
s39659_COG0088,False,0
s8067_COG0088,True,5
s15947_COG0088,True,8
s16807_COG0088,True,4
s37610_COG0088,True,2
s28047_COG0088,True,1
s30023_COG0088,True,3
s31495_COG0088,True,2
s37370_COG0088,True,2
s3251_COG0088,True,6
s28791_COG0088,True,4
s589_COG0088,True,3
s33526_COG0088,True,3
s31598_COG0088,True,4
s9864_COG0088,True,3
s22639_COG0088,True,3
s15384_COG0088,True,8
s25652_COG0088,True,4
s37833_COG0088,True,4
s17088_COG0088,True,8
s36451_COG0088,True,2
s20855_COG0088,True,5
s1310_COG0088,True,4
s3078_COG0088,True,4
s21412_COG0088,True,3
s34428_COG0088,True,3
s13847_COG0088,True,3
s38002_COG0088,True,4
s19983_COG0088,True,8
s22449_COG0088,True,5
s6897_COG0088,True,5
s14190_COG0088,True,3
s37809_COG0088,True,2
s8775_COG0088,False,0
s3392_COG0088,True,4
s27397_COG0088,True,4
s34563_COG0088,False,0
s8486_COG0088,True,6
s28440_COG0088,True,2
s4138_COG0088,True,5
s2166_COG0088,False,0
s8961_COG0088,True,3
s38802_COG0088,True,2
s38599_COG0088,True,1
s34837_COG0088,True,4
s7453_COG0088,True,2
s32910_COG0088,True,4
s23027_COG0088,True,2
s29412_COG0088,True,1
s19467_COG0088,True,8
s11923_COG0088,True,3
s8575_COG0088,True,1
s29645_COG0088,True,4
s7709_COG0088,True,4
s7841_COG0088,True,4
s3879_COG0088,True,5
s17328_COG0088,True,8
s21277_COG0088,True,3
s24770_COG0088,True,2
s32094_COG0088,True,3
s1877_COG0088,True,2
s19470_COG0088,True,8
s22482_COG0088,True,5
s23029_COG0088,True,1
s31237_COG0088,True,4
s11870_COG0088,True,1
s140_COG0088,True,5
s22686_COG0088,True,3
s35578_COG0088,True,3
s329_COG0088,True,2
s33841_COG0088,True,5
s6809_COG0088,True,3
s33730_COG0088,True,4
s13244_COG0088,True,1
s21744_COG0088,True,3
s21321_COG0088,True,3
s16012_COG0088,True,8
s7628_COG0088,False,0
s7775_COG0088,True,3
s26908_COG0088,True,2
s15311_COG0088,True,4
s15115_COG0088,False,0
s37701_COG0088,True,3
s16712_COG0088,True,8
s9885_COG0088,True,2
s17799_COG0088,True,8
s29657_COG0088,True,2
s1861_COG0088,True,3
s36853_COG0088,False,0
s15119_COG0088,True,4
s17884_COG0088,True,8
s12251_COG0088,True,5
s19557_COG0088,True,8
s40572_COG0088,True,2
s14701_COG0088,False,0
s37530_COG0088,True,2
s21786_COG0088,True,5
s37340_COG0088,True,4
s28426_COG0088,True,1
s20735_COG0088,True,5
s22549_COG0088,True,2
s25145_COG0088,True,4
s25382_COG0088,True,3
s29628_COG0088,True,3
s14978_COG0088,True,3
s4752_COG0088,True,5
s27163_COG0088,True,2
s32404_COG0088,True,3
s38854_COG0088,True,1
s10921_COG0088,True,4
s3626_COG0088,True,2
s37542_COG0088,True,2
s35120_COG0088,True,4
s38957_COG0088,True,2
s22561_COG0088,True,4
s40061_COG0088,True,4
s5783_COG0088,True,8
s40343_COG0088,True,1
s35898_COG0088,True,4
s28223_COG0088,True,2
s9682_COG0088,False,0
s25466_COG0088,True,1
s14812_COG0088,True,3
s33208_COG0088,True,3
s27723_COG0088,True,3
s13599_COG0088,True,8
s25591_COG0088,True,2
s33901_COG0088,True,3
s6116_COG0088,True,5
s7283_COG0088,True,1
s5973_COG0088,True,4
s9261_COG0088,True,4
s13293_COG0088,True,5
s24704_COG0088,True,2
s22106_COG0088,True,5
s1996_COG0088,True,1
s10109_COG0088,True,3
s34227_COG0088,True,6
s34295_COG0088,False,0
s30650_COG0088,True,3
s14095_COG0088,True,3
s7635_COG0088,True,4
s18831_COG0088,True,8
s20337_COG0088,True,8
s21309_COG0088,True,3
s4061_COG0088,True,6
s1754_COG0088,True,4
s21437_COG0088,True,4
s24480_COG0088,True,2
s10533_COG0088,True,3
s20892_COG0088,True,5
s4119_COG0088,True,5
s2662_COG0088,True,1
s36235_COG0088,True,4
s22922_COG0088,True,2
s23047_COG0088,True,3
s32870_COG0088,True,4
s20167_COG0088,True,8
s18527_COG0088,True,4
s14647_COG0088,True,2
s18482_COG0088,True,4
s32914_COG0088,True,2
s1917_COG0088,True,1
s35650_COG0088,True,3
s1822_COG0088,True,2
s1021_COG0088,True,4
s2090_COG0088,True,3
s7120_COG0088,True,5
s21079_COG0088,True,5
s8672_COG0088,True,4
s31941_COG0088,False,0
s14976_COG0088,True,4
s20789_COG0088,True,5
s18638_COG0088,True,4
s6706_COG0088,False,0
s6761_COG0088,True,2
s7012_COG0088,True,1
s168_COG0088,True,5
s34874_COG0088,True,4
s29341_COG0088,True,2
s16842_COG0088,True,5
s25196_COG0088,True,2
s40472_COG0088,True,3
s8571_COG0088,True,2
s4702_COG0088,True,2
s36049_COG0088,True,1
s7452_COG0088,True,3
s23854_COG0088,True,1
s2581_COG0088,True,5
s36524_COG0088,True,3
s22229_COG0088,True,5
s7594_COG0088,True,2
s3309_COG0088,True,5
s8299_COG0088,True,4
s28434_COG0088,True,3
s14310_COG0088,True,2
s15064_COG0088,True,5
s21048_COG0088,True,3
s14498_COG0088,True,5
s31430_COG0088,True,1
s17742_COG0088,True,8
s14144_COG0088,True,3
s22911_COG0088,True,5
s36164_COG0088,True,2
s36086_COG0088,True,3
s39582_COG0088,True,2
s34932_COG0088,True,3
s37837_COG0088,True,4
s9827_COG0088,True,1
s12752_COG0088,True,4
s25603_COG0088,True,3
s11446_COG0088,True,8
s32634_COG0088,True,4
s23402_COG0088,True,3
