Identifier,Covered?,Coverage
s4734_COG0088,True,4
s23772_COG0088,True,4
s21640_COG0088,True,6
s13768_COG0088,True,2
s24367_COG0088,True,3
s21765_COG0088,True,6
s34185_COG0088,True,4
s34161_COG0088,True,2
s27603_COG0088,True,1
s5268_COG0088,True,7
s9098_COG0088,True,2
s31536_COG0088,True,2
s7870_COG0088,True,3
s1350_COG0088,True,1
s22879_COG0088,True,6
s4583_COG0088,True,5
s20740_COG0088,True,3
s24180_COG0088,True,5
s887_COG0088,True,3
s1725_COG0088,True,2
s40851_COG0088,True,2
s3813_COG0088,True,4
s32590_COG0088,True,4
s28340_COG0088,True,3
s34646_COG0088,True,3
s9916_COG0088,True,4
s17500_COG0088,True,3
s21397_COG0088,True,4
s29641_COG0088,True,3
s29469_COG0088,True,6
s29333_COG0088,True,3
s37698_COG0088,True,5
s21237_COG0088,True,3
s22743_COG0088,True,6
s35966_COG0088,True,3
s11572_COG0088,True,4
s40354_COG0088,True,1
s30535_COG0088,True,2
s6925_COG0088,True,6
s36355_COG0088,True,6
s27849_COG0088,True,2
s19245_COG0088,True,7
s29423_COG0088,True,1
s25818_COG0088,True,6
s34655_COG0088,True,4
s1810_COG0088,True,1
s20390_COG0088,True,7
s2528_COG0088,True,4
s30195_COG0088,True,1
s26600_COG0088,True,3
s19582_COG0088,True,7
s21085_COG0088,True,6
s5401_COG0088,True,2
s13435_COG0088,True,6
s40723_COG0088,True,4
s15907_COG0088,True,7
s15758_COG0088,True,7
s8735_COG0088,True,4
s33688_COG0088,True,5
s21943_COG0088,True,6
s31059_COG0088,True,5
s40411_COG0088,True,3
s24955_COG0088,True,3
s27541_COG0088,True,3
s27669_COG0088,True,3
s19230_COG0088,True,7
s34787_COG0088,True,2
s4202_COG0088,True,3
s32513_COG0088,True,4
s38941_COG0088,True,4
s23315_COG0088,True,4
s39644_COG0088,True,1
s22156_COG0088,True,3
s13772_COG0088,True,2
s18329_COG0088,True,7
s30685_COG0088,True,5
s20543_COG0088,True,7
s37949_COG0088,True,5
s6034_COG0088,True,6
s25863_COG0088,True,2
s12304_COG0088,True,3
s3230_COG0088,True,7
s10000_COG0088,True,6
s24370_COG0088,True,5
s1669_COG0088,True,1
s19491_COG0088,True,7
s358_COG0088,True,1
s13261_COG0088,True,3
s32033_COG0088,True,6
s28346_COG0088,True,3
s2241_COG0088,True,4
s31554_COG0088,True,3
s10997_COG0088,True,3
s12730_COG0088,True,5
s22093_COG0088,True,3
s32597_COG0088,True,4
s24672_COG0088,True,3
s13267_COG0088,True,6
s158_COG0088,True,6
s19292_COG0088,True,7
s33222_COG0088,True,2
s14308_COG0088,True,2
s13075_COG0088,True,2
s14285_COG0088,True,3
s13433_COG0088,True,6
s15094_COG0088,True,1
s1764_COG0088,True,1
s25020_COG0088,True,3
s30080_COG0088,True,3
s35051_COG0088,True,3
s22824_COG0088,True,3
s11445_COG0088,True,7
s32689_COG0088,True,5
s23042_COG0088,True,2
s3210_COG0088,True,7
s11810_COG0088,True,3
s19648_COG0088,True,7
s2012_COG0088,True,2
s9994_COG0088,True,6
s33220_COG0088,True,2
s32188_COG0088,True,3
s21681_COG0088,True,6
s23288_COG0088,True,2
s26791_COG0088,True,4
s28051_COG0088,True,6
s2909_COG0088,True,3
s40682_COG0088,False,0
s31633_COG0088,True,4
s8868_COG0088,True,7
s38544_COG0088,True,2
s38711_COG0088,True,3
s28432_COG0088,True,2
s4326_COG0088,True,5
s20756_COG0088,True,3
s39197_COG0088,True,1
s34450_COG0088,True,3
s34696_COG0088,True,6
s15131_COG0088,True,4
s26311_COG0088,True,1
s14715_COG0088,False,0
s14972_COG0088,True,2
s32149_COG0088,True,1
s15979_COG0088,True,7
s28482_COG0088,True,3
s38785_COG0088,True,3
s13010_COG0088,True,2
s27592_COG0088,True,1
s942_COG0088,True,6
s15543_COG0088,True,7
s212_COG0088,True,6
s22888_COG0088,True,2
s8674_COG0088,True,6
s4343_COG0088,True,6
s39853_COG0088,True,2
s21742_COG0088,True,4
s39057_COG0088,True,3
s33156_COG0088,True,2
s25332_COG0088,True,2
s1036_COG0088,True,1
s25562_COG0088,True,5
s24201_COG0088,True,3
s2249_COG0088,True,3
s36786_COG0088,True,4
s37478_COG0088,True,4
s35562_COG0088,True,2
s433_COG0088,True,2
s40985_COG0088,True,4
s15203_COG0088,True,1
s19325_COG0088,True,7
s2603_COG0088,True,6
s28739_COG0088,True,3
s20831_COG0088,True,3
s17237_COG0088,True,7
s19338_COG0088,True,7
s19608_COG0088,True,7
s16618_COG0088,True,3
s35187_COG0088,True,2
s4934_COG0088,True,4
s25050_COG0088,True,3
s17817_COG0088,True,7
s5629_COG0088,True,4
s21784_COG0088,True,6
s24199_COG0088,True,2
s3277_COG0088,True,5
s33805_COG0088,True,2
s32097_COG0088,True,2
s19146_COG0088,True,7
s8688_COG0088,True,5
s33189_COG0088,True,4
s37482_COG0088,True,2
s28324_COG0088,True,3
s31449_COG0088,True,3
s29554_COG0088,True,4
s32186_COG0088,True,3
s31286_COG0088,True,2
s36767_COG0088,True,2
s39299_COG0088,True,3
s7137_COG0088,True,4
s19606_COG0088,True,7
s4799_COG0088,True,1
s21894_COG0088,True,6
s12252_COG0088,True,6
s11638_COG0088,True,1
s38411_COG0088,True,2
s26572_COG0088,True,4
s18109_COG0088,False,0
s34947_COG0088,True,2
s37717_COG0088,True,5
s36779_COG0088,True,4
s27106_COG0088,True,3
s20354_COG0088,True,7
s28012_COG0088,True,3
s7518_COG0088,True,2
s2569_COG0088,True,4
s19432_COG0088,True,7
s29566_COG0088,True,2
s2103_COG0088,True,4
s40809_COG0088,True,2
s33709_COG0088,True,4
s37699_COG0088,True,4
s14599_COG0088,True,5
s33753_COG0088,True,3
s39064_COG0088,True,3
s31382_COG0088,True,1
s38880_COG0088,True,1
s36123_COG0088,True,2
s37261_COG0088,True,2
s7388_COG0088,True,3
s19985_COG0088,True,7
s20520_COG0088,True,7
s32784_COG0088,True,2
s5772_COG0088,True,4
s7722_COG0088,True,5
s13472_COG0088,True,6
s24451_COG0088,True,2
s18873_COG0088,True,7
s7475_COG0088,True,2
s8076_COG0088,True,5
s2_COG0088,True,3
s39225_COG0088,True,3
s16844_COG0088,True,5
s37665_COG0088,True,3
s22970_COG0088,True,1
s27634_COG0088,True,3
s31643_COG0088,True,4
s28596_COG0088,True,7
s1470_COG0088,True,6
s16096_COG0088,True,6
s31362_COG0088,True,6
s24249_COG0088,True,2
s7317_COG0088,True,4
s40557_COG0088,False,0
s6473_COG0088,True,3
s8874_COG0088,True,7
s32071_COG0088,True,5
s38768_COG0088,True,3
s3427_COG0088,True,7
s11063_COG0088,True,3
s22901_COG0088,True,4
s9207_COG0088,True,3
s22917_COG0088,True,1
s20631_COG0088,True,3
s11070_COG0088,True,3
s6211_COG0088,True,6
s29147_COG0088,True,2
s1393_COG0088,True,2
s34807_COG0088,True,6
s15851_COG0088,True,7
s38272_COG0088,True,4
s34362_COG0088,True,5
s1539_COG0088,True,6
s19955_COG0088,True,7
s33194_COG0088,True,1
s2942_COG0088,True,1
s2750_COG0088,True,4
s5693_COG0088,True,2
s31051_COG0088,True,2
s20024_COG0088,True,7
s26281_COG0088,True,2
s37087_COG0088,True,1
s35373_COG0088,True,2
s13224_COG0088,True,4
s30707_COG0088,True,5
s22169_COG0088,True,3
s8772_COG0088,True,6
s2452_COG0088,True,4
s9486_COG0088,True,1
s26355_COG0088,True,2
s40233_COG0088,True,2
s13330_COG0088,True,2
s13382_COG0088,True,6
s10491_COG0088,True,4
s28322_COG0088,True,6
s28859_COG0088,True,4
s21769_COG0088,True,6
s20155_COG0088,True,7
s40079_COG0088,True,1
s31685_COG0088,True,4
s31597_COG0088,True,2
s23726_COG0088,True,3
s189_COG0088,True,6
s33782_COG0088,True,2
s29294_COG0088,True,3
s2664_COG0088,True,3
s30817_COG0088,True,1
s9310_COG0088,True,1
s11173_COG0088,True,6
s491_COG0088,True,5
s24535_COG0088,True,3
s241_COG0088,True,6
s18680_COG0088,True,7
s25441_COG0088,True,1
s36568_COG0088,True,2
s8938_COG0088,True,3
s2534_COG0088,True,4
s22767_COG0088,True,3
s7600_COG0088,True,2
s8255_COG0088,True,2
s11221_COG0088,True,7
s18362_COG0088,True,5
s14418_COG0088,True,3
s27489_COG0088,True,2
s16704_COG0088,True,7
s25147_COG0088,True,6
s18535_COG0088,True,5
s36254_COG0088,True,6
s23462_COG0088,True,7
s13529_COG0088,True,1
s23855_COG0088,True,3
s19993_COG0088,True,7
s33278_COG0088,True,1
s39871_COG0088,True,3
s12072_COG0088,True,2
s30034_COG0088,True,3
s8456_COG0088,True,2
s15142_COG0088,True,3
s32210_COG0088,True,3
s27824_COG0088,True,3
s19222_COG0088,True,7
s6098_COG0088,True,6
s8999_COG0088,True,6
s3247_COG0088,True,5
s34036_COG0088,True,3
s19066_COG0088,True,7
s12684_COG0088,True,5
s14142_COG0088,True,2
s1946_COG0088,True,4
s15092_COG0088,True,5
s21613_COG0088,True,6
s1964_COG0088,True,3
s4941_COG0088,True,2
s20590_COG0088,True,5
s11897_COG0088,True,6
s40790_COG0088,True,1
s4455_COG0088,True,3
s25843_COG0088,True,1
s1244_COG0088,True,2
s16081_COG0088,True,4
s39564_COG0088,True,2
s24408_COG0088,True,2
s27281_COG0088,True,3
s4786_COG0088,True,5
s35001_COG0088,True,2
s15946_COG0088,True,7
s37669_COG0088,False,0
s34401_COG0088,True,2
s13060_COG0088,True,3
s3144_COG0088,True,4
s19593_COG0088,True,7
s21216_COG0088,True,3
s9741_COG0088,True,3
s26585_COG0088,True,2
s10259_COG0088,True,5
s724_COG0088,False,0
s7446_COG0088,True,1
s26660_COG0088,True,5
s14783_COG0088,True,2
s1261_COG0088,True,4
s40900_COG0088,True,5
s29571_COG0088,True,1
s34913_COG0088,True,3
s39878_COG0088,True,1
s37492_COG0088,True,4
s5441_COG0088,True,5
s9961_COG0088,True,5
s21954_COG0088,True,6
s34300_COG0088,True,6
s18677_COG0088,True,7
s1264_COG0088,True,4
s13856_COG0088,True,2
s8574_COG0088,False,0
s22744_COG0088,True,2
s14611_COG0088,True,5
s37726_COG0088,True,5
s9707_COG0088,True,2
s17528_COG0088,True,1
s29216_COG0088,True,2
s36497_COG0088,True,3
s13554_COG0088,True,3
s26440_COG0088,True,2
s22650_COG0088,True,3
s9473_COG0088,True,1
s17461_COG0088,True,2
s20084_COG0088,True,7
s26464_COG0088,True,2
s32509_COG0088,True,1
s22173_COG0088,True,3
s35781_COG0088,True,3
s28374_COG0088,True,7
s15645_COG0088,True,7
s27266_COG0088,True,4
s2907_COG0088,True,3
s26229_COG0088,True,1
s16757_COG0088,True,2
s35250_COG0088,True,1
s34361_COG0088,True,2
s28919_COG0088,True,3
s12344_COG0088,True,2
s15022_COG0088,True,3
s34475_COG0088,True,1
s23648_COG0088,True,6
s20051_COG0088,True,7
s36313_COG0088,True,2
s28161_COG0088,True,4
s30360_COG0088,True,3
s22538_COG0088,True,7
s11902_COG0088,True,6
s9242_COG0088,True,5
s31938_COG0088,True,1
s30170_COG0088,True,4
s22838_COG0088,True,3
s5260_COG0088,True,1
s22015_COG0088,True,3
s33571_COG0088,True,3
s27273_COG0088,True,3
s29955_COG0088,True,2
s14081_COG0088,True,2
s10540_COG0088,True,3
s31631_COG0088,False,0
s24635_COG0088,True,2
s2677_COG0088,True,1
s9135_COG0088,True,5
s38433_COG0088,True,3
s15860_COG0088,True,7
s35328_COG0088,True,2
s23842_COG0088,True,1
s17758_COG0088,True,7
s20790_COG0088,True,3
s29097_COG0088,True,2
s13298_COG0088,True,6
s10680_COG0088,True,6
s7077_COG0088,True,3
s34861_COG0088,True,4
s8402_COG0088,True,2
s4783_COG0088,True,5
s21424_COG0088,True,4
s4030_COG0088,True,7
s32837_COG0088,True,3
s4131_COG0088,True,6
s10954_COG0088,True,5
s40741_COG0088,True,1
s2957_COG0088,True,3
s23781_COG0088,True,3
s3677_COG0088,True,2
s22635_COG0088,True,2
s7387_COG0088,True,2
s26936_COG0088,True,3
s18239_COG0088,True,7
s322_COG0088,True,3
s22115_COG0088,True,4
s14470_COG0088,True,5
s25160_COG0088,True,6
s35527_COG0088,True,3
s6745_COG0088,True,5
s21864_COG0088,True,6
s30739_COG0088,True,3
s25505_COG0088,True,1
s20611_COG0088,True,3
s13967_COG0088,True,2
s8888_COG0088,True,3
s15258_COG0088,True,1
s1211_COG0088,True,4
s20005_COG0088,True,7
s4989_COG0088,True,5
s37164_COG0088,True,6
s29061_COG0088,True,1
s21988_COG0088,True,6
s21693_COG0088,True,6
s20977_COG0088,True,1
s7034_COG0088,True,3
s1330_COG0088,True,4
s39319_COG0088,True,5
s17524_COG0088,True,1
s21601_COG0088,True,6
s9041_COG0088,True,2
s5150_COG0088,True,5
s30706_COG0088,True,5
s14566_COG0088,True,5
s19178_COG0088,True,2
s35243_COG0088,True,2
s6515_COG0088,True,3
s6584_COG0088,True,3
s8505_COG0088,False,0
s35088_COG0088,True,3
s26461_COG0088,True,1
s25582_COG0088,True,6
s22853_COG0088,True,4
s11538_COG0088,True,6
s34956_COG0088,True,3
s6419_COG0088,True,1
s37766_COG0088,True,4
s2458_COG0088,True,4
s30607_COG0088,True,1
s15421_COG0088,True,7
s14631_COG0088,True,3
s21176_COG0088,True,5
s7803_COG0088,True,3
s21515_COG0088,True,6
s18101_COG0088,True,3
s7516_COG0088,True,1
s35132_COG0088,True,2
s39639_COG0088,True,4
s3737_COG0088,True,4
s19569_COG0088,True,7
s19850_COG0088,True,3
s38417_COG0088,True,3
s18515_COG0088,True,5
s6574_COG0088,True,4
s15575_COG0088,True,7
s1269_COG0088,True,2
s36714_COG0088,True,3
s5567_COG0088,True,4
s825_COG0088,True,1
s14523_COG0088,True,6
s27322_COG0088,True,2
s37268_COG0088,True,4
s8835_COG0088,True,3
s39572_COG0088,True,3
s3980_COG0088,True,4
s40435_COG0088,True,1
s18932_COG0088,True,7
s7001_COG0088,True,3
s2769_COG0088,True,1
s9549_COG0088,True,6
s24075_COG0088,True,1
s22728_COG0088,True,5
s38750_COG0088,True,4
s6667_COG0088,True,1
s19295_COG0088,True,7
s5382_COG0088,True,2
s20624_COG0088,True,3
s5840_COG0088,True,5
s29241_COG0088,True,1
s24416_COG0088,True,2
s6720_COG0088,True,3
s13978_COG0088,True,2
s20377_COG0088,True,7
s40271_COG0088,True,2
s1976_COG0088,True,1
s3654_COG0088,True,3
s22274_COG0088,True,3
s1570_COG0088,True,6
s32716_COG0088,True,6
s24393_COG0088,True,2
s27673_COG0088,True,5
s29036_COG0088,True,4
s14117_COG0088,True,2
s2026_COG0088,True,1
s11950_COG0088,True,6
s29924_COG0088,True,6
s4035_COG0088,True,7
s16054_COG0088,True,7
s36992_COG0088,True,4
s31386_COG0088,True,3
s31074_COG0088,True,2
s18322_COG0088,True,7
s34722_COG0088,True,5
s31380_COG0088,True,2
s37577_COG0088,True,1
s36468_COG0088,True,3
s38574_COG0088,True,6
s27267_COG0088,True,1
s33286_COG0088,True,2
s39436_COG0088,True,5
s16335_COG0088,True,2
s15534_COG0088,True,7
s33547_COG0088,True,2
s14482_COG0088,True,5
s37569_COG0088,True,1
s40338_COG0088,False,0
s9555_COG0088,True,7
s15531_COG0088,True,7
s24326_COG0088,True,2
s27905_COG0088,True,2
s3068_COG0088,True,4
s4845_COG0088,True,4
s2189_COG0088,True,5
s11973_COG0088,True,1
s502_COG0088,True,1
s2066_COG0088,True,2
s34020_COG0088,True,3
s32875_COG0088,True,2
s22725_COG0088,True,5
s6628_COG0088,True,6
s7662_COG0088,True,2
s26673_COG0088,True,4
s17538_COG0088,False,0
s2092_COG0088,True,1
s27026_COG0088,True,2
s3064_COG0088,True,4
s14719_COG0088,True,6
s2301_COG0088,True,6
s28920_COG0088,True,4
s12005_COG0088,True,1
s12986_COG0088,True,4
s320_COG0088,True,1
s18425_COG0088,True,7
s40207_COG0088,True,3
s20288_COG0088,True,7
s9588_COG0088,True,3
s11261_COG0088,True,4
s15161_COG0088,True,2
s35667_COG0088,True,2
s34033_COG0088,True,3
s39055_COG0088,True,2
s39703_COG0088,True,3
s16006_COG0088,True,7
s33112_COG0088,True,5
s10574_COG0088,True,1
s25491_COG0088,True,7
s38766_COG0088,True,2
s12774_COG0088,True,3
s14507_COG0088,True,6
s39841_COG0088,True,1
s10695_COG0088,True,6
s721_COG0088,True,6
s25700_COG0088,True,2
s22630_COG0088,True,2
s26728_COG0088,True,3
s30922_COG0088,True,2
s5780_COG0088,True,3
s27991_COG0088,True,5
s4859_COG0088,True,6
s12511_COG0088,True,1
s37498_COG0088,True,1
s3202_COG0088,True,7
s30999_COG0088,True,5
s22301_COG0088,True,3
s1965_COG0088,True,1
s40395_COG0088,True,3
s29464_COG0088,True,2
s7706_COG0088,True,2
s15217_COG0088,True,1
s18643_COG0088,True,5
s2116_COG0088,True,4
s9363_COG0088,True,1
s38917_COG0088,True,2
s19731_COG0088,True,3
s9371_COG0088,True,1
s34304_COG0088,True,1
s36413_COG0088,True,1
s27133_COG0088,True,3
s33929_COG0088,False,0
s12570_COG0088,False,0
s9822_COG0088,True,1
s9261_COG0088,True,6
s38395_COG0088,True,4
s23835_COG0088,True,1
s4530_COG0088,True,5
s18005_COG0088,True,7
s4061_COG0088,True,5
s3617_COG0088,True,3
s25893_COG0088,True,5
s21564_COG0088,True,6
s23543_COG0088,True,2
s19440_COG0088,True,7
s19972_COG0088,True,7
s38949_COG0088,True,2
s9035_COG0088,False,0
s9366_COG0088,True,3
s25799_COG0088,True,1
s6740_COG0088,True,6
s20586_COG0088,True,2
s39802_COG0088,True,3
s25600_COG0088,True,1
s252_COG0088,True,6
s10566_COG0088,True,5
s37115_COG0088,True,1
s6903_COG0088,True,7
s15029_COG0088,True,3
s28305_COG0088,True,1
s29964_COG0088,True,4
s23392_COG0088,True,3
s4751_COG0088,True,4
s26393_COG0088,True,1
s16014_COG0088,True,7
s7367_COG0088,True,3
s1178_COG0088,True,1
s3533_COG0088,True,5
s7675_COG0088,True,3
s5903_COG0088,True,5
s36629_COG0088,True,3
s38623_COG0088,True,2
s1009_COG0088,True,1
s20608_COG0088,True,3
s26645_COG0088,True,5
s27159_COG0088,True,3
s38695_COG0088,True,2
s30497_COG0088,True,4
s5506_COG0088,True,5
s25333_COG0088,True,1
s19984_COG0088,True,7
s18097_COG0088,True,1
s8460_COG0088,True,2
s4347_COG0088,True,6
s6524_COG0088,False,0
s22960_COG0088,True,4
s17342_COG0088,True,7
s33954_COG0088,True,3
s27883_COG0088,True,3
s31582_COG0088,True,4
s15059_COG0088,True,3
s17288_COG0088,True,3
s18871_COG0088,True,7
s25265_COG0088,True,3
s29060_COG0088,True,3
s20389_COG0088,True,7
s38997_COG0088,True,1
s30058_COG0088,True,6
s28791_COG0088,True,2
s2577_COG0088,True,4
s31598_COG0088,True,3
s5306_COG0088,True,4
s9864_COG0088,True,3
s23267_COG0088,True,3
s24409_COG0088,True,2
s37266_COG0088,True,1
s17088_COG0088,True,7
s5615_COG0088,True,4
s23889_COG0088,True,5
s13847_COG0088,True,2
s16696_COG0088,True,7
s13122_COG0088,True,4
s20308_COG0088,True,7
s33788_COG0088,True,2
s20531_COG0088,True,7
s10543_COG0088,True,6
s34573_COG0088,True,1
s18182_COG0088,True,7
s9309_COG0088,True,2
s15247_COG0088,True,1
s25623_COG0088,True,3
s12734_COG0088,True,2
s5099_COG0088,True,2
s503_COG0088,True,1
s38599_COG0088,True,2
s31411_COG0088,True,5
s15494_COG0088,True,7
s17302_COG0088,True,7
s14233_COG0088,True,2
s11923_COG0088,True,6
s19056_COG0088,True,7
s38491_COG0088,True,3
s8575_COG0088,False,0
s2287_COG0088,True,6
s7709_COG0088,True,2
s4398_COG0088,True,6
s9966_COG0088,True,5
s15853_COG0088,True,7
s17328_COG0088,True,7
s35404_COG0088,True,3
s11790_COG0088,True,5
s32094_COG0088,True,2
s38577_COG0088,True,1
s4375_COG0088,True,5
s24016_COG0088,True,5
s463_COG0088,True,6
s16392_COG0088,True,4
s9030_COG0088,True,3
s33869_COG0088,True,3
s31237_COG0088,True,4
s3806_COG0088,True,7
s37287_COG0088,True,3
s40113_COG0088,True,1
s39707_COG0088,True,2
s36926_COG0088,True,5
s30036_COG0088,True,2
s17655_COG0088,True,7
s17113_COG0088,True,7
s26659_COG0088,True,4
s39276_COG0088,True,3
s25324_COG0088,True,1
s24224_COG0088,True,3
s23550_COG0088,True,1
s38611_COG0088,True,3
s17188_COG0088,True,7
s14494_COG0088,True,5
s7775_COG0088,True,4
s38573_COG0088,True,6
s14053_COG0088,True,2
s15311_COG0088,True,2
s16712_COG0088,True,7
s2379_COG0088,True,5
s34466_COG0088,True,4
s36145_COG0088,True,6
s7876_COG0088,True,3
s29235_COG0088,True,3
s36159_COG0088,True,4
s1861_COG0088,True,2
s11913_COG0088,True,6
s33611_COG0088,True,3
s28367_COG0088,True,1
s22896_COG0088,True,2
s5800_COG0088,True,5
s37340_COG0088,True,5
s13056_COG0088,True,2
s11326_COG0088,True,5
s20956_COG0088,True,5
s25145_COG0088,True,6
s39974_COG0088,True,3
s16346_COG0088,True,4
s29628_COG0088,True,5
s16079_COG0088,True,4
s23082_COG0088,True,4
s22163_COG0088,True,3
s16125_COG0088,True,5
s23083_COG0088,True,5
s27163_COG0088,True,3
s3626_COG0088,True,2
s38957_COG0088,True,3
s27984_COG0088,True,6
s21413_COG0088,True,4
s22561_COG0088,True,3
s22874_COG0088,True,2
s39822_COG0088,True,3
s30198_COG0088,True,3
s31045_COG0088,True,2
s40000_COG0088,True,4
s11914_COG0088,True,6
s37908_COG0088,False,0
s4750_COG0088,True,1
s12066_COG0088,True,2
s4793_COG0088,True,2
s33800_COG0088,True,2
s21232_COG0088,True,3
s8559_COG0088,True,4
s5467_COG0088,True,4
s20129_COG0088,True,7
s6116_COG0088,True,6
s36717_COG0088,True,3
s12429_COG0088,True,5
s20563_COG0088,True,7
s24420_COG0088,True,2
s39888_COG0088,False,0
s16615_COG0088,True,3
s15001_COG0088,True,6
s8099_COG0088,True,1
s23542_COG0088,False,0
s1996_COG0088,True,1
s26293_COG0088,True,3
s34295_COG0088,True,1
s20472_COG0088,True,7
s14095_COG0088,True,2
s37931_COG0088,True,3
s10024_COG0088,True,6
s10533_COG0088,True,4
s23183_COG0088,True,1
s5019_COG0088,True,5
s31887_COG0088,True,2
s479_COG0088,True,5
s5294_COG0088,True,4
s20068_COG0088,True,7
s27786_COG0088,True,3
s155_COG0088,True,6
s19353_COG0088,True,7
s35813_COG0088,True,7
s14647_COG0088,True,5
s18482_COG0088,True,5
s11611_COG0088,True,6
s9215_COG0088,True,1
s39498_COG0088,True,3
s34207_COG0088,True,6
s35650_COG0088,True,1
s9878_COG0088,True,2
s1822_COG0088,True,1
s1533_COG0088,True,6
s17130_COG0088,True,7
s31941_COG0088,True,1
s9711_COG0088,True,3
s39746_COG0088,True,1
s34736_COG0088,True,4
s8933_COG0088,True,4
s25093_COG0088,True,6
s10987_COG0088,True,3
s19607_COG0088,True,7
s23430_COG0088,True,5
s37747_COG0088,True,3
s32051_COG0088,True,5
s40472_COG0088,True,4
s4704_COG0088,True,1
s35544_COG0088,True,2
s9876_COG0088,True,1
s22765_COG0088,True,2
s21868_COG0088,True,6
s38784_COG0088,True,2
s18217_COG0088,True,7
s31445_COG0088,True,2
s29156_COG0088,True,4
s22229_COG0088,True,3
s37411_COG0088,True,3
s28780_COG0088,True,4
s1617_COG0088,True,6
s34598_COG0088,True,2
s7770_COG0088,True,3
s5095_COG0088,True,2
s6391_COG0088,True,2
s17742_COG0088,True,7
s9406_COG0088,True,2
s15634_COG0088,True,7
s28258_COG0088,True,5
s39063_COG0088,True,2
s40439_COG0088,True,2
s6044_COG0088,True,3
s32344_COG0088,True,6
s29063_COG0088,True,7
s38934_COG0088,True,3
s13614_COG0088,True,3
s19326_COG0088,True,7
s37659_COG0088,True,4
s9827_COG0088,True,1
s25603_COG0088,True,2
s14691_COG0088,True,1
