Identifier,Covered?,Coverage
s31713_COG0088,True,4
s4583_COG0088,True,2
s32993_COG0088,True,2
s10284_COG0088,True,2
s3128_COG0088,True,4
s2681_COG0088,True,1
s31449_COG0088,True,3
s10381_COG0088,True,4
s25210_COG0088,True,4
s32590_COG0088,True,2
s28340_COG0088,True,3
s21438_COG0088,True,2
s11412_COG0088,True,2
s20911_COG0088,False,0
s295_COG0088,True,1
s35016_COG0088,True,4
s29333_COG0088,True,2
s35966_COG0088,True,2
s19411_COG0088,True,2
s23923_COG0088,True,2
s11676_COG0088,True,2
s40354_COG0088,True,1
s30535_COG0088,True,2
s15104_COG0088,True,4
s2197_COG0088,True,2
s39293_COG0088,True,4
s23301_COG0088,False,0
s15196_COG0088,True,3
s40381_COG0088,True,3
s9936_COG0088,True,2
s16997_COG0088,True,2
s9058_COG0088,True,2
s30195_COG0088,True,1
s37011_COG0088,True,5
s2619_COG0088,True,1
s36056_COG0088,True,2
s16934_COG0088,True,4
s17004_COG0088,True,2
s27567_COG0088,True,1
s8483_COG0088,True,4
s8735_COG0088,True,2
s33688_COG0088,True,2
s30409_COG0088,True,2
s8216_COG0088,True,1
s4958_COG0088,True,3
s25458_COG0088,False,0
s40866_COG0088,True,4
s40679_COG0088,True,4
s3160_COG0088,True,4
s22395_COG0088,True,4
s18967_COG0088,True,3
s3181_COG0088,True,2
s9056_COG0088,True,2
s17752_COG0088,True,3
s16831_COG0088,True,3
s12057_COG0088,True,3
s27000_COG0088,True,2
s23315_COG0088,True,2
s10127_COG0088,True,3
s6402_COG0088,True,1
s17079_COG0088,True,3
s39589_COG0088,True,1
s30721_COG0088,True,1
s40769_COG0088,True,3
s1346_COG0088,True,3
s27187_COG0088,True,2
s24291_COG0088,True,2
s23908_COG0088,True,3
s22885_COG0088,True,3
s30359_COG0088,True,1
s33820_COG0088,True,2
s12304_COG0088,True,4
s33737_COG0088,True,2
s21191_COG0088,True,3
s19953_COG0088,True,3
s35748_COG0088,False,0
s10729_COG0088,True,4
s18948_COG0088,True,3
s12639_COG0088,True,4
s32033_COG0088,True,2
s3601_COG0088,True,3
s27040_COG0088,True,5
s10997_COG0088,True,2
s15607_COG0088,True,3
s23247_COG0088,True,2
s38357_COG0088,True,2
s32169_COG0088,True,2
s29494_COG0088,True,1
s24672_COG0088,True,3
s25792_COG0088,True,2
s556_COG0088,True,1
s17813_COG0088,True,3
s11526_COG0088,True,1
s19780_COG0088,True,4
s158_COG0088,True,4
s29140_COG0088,True,2
s1428_COG0088,True,1
s30038_COG0088,True,2
s39867_COG0088,True,4
s13075_COG0088,True,2
s1636_COG0088,True,3
s32840_COG0088,True,2
s38512_COG0088,True,3
s6507_COG0088,True,1
s24474_COG0088,True,2
s2966_COG0088,True,1
s10243_COG0088,True,5
s15094_COG0088,False,0
s38077_COG0088,True,4
s22353_COG0088,True,4
s35051_COG0088,True,3
s11445_COG0088,True,3
s12582_COG0088,True,4
s23905_COG0088,True,1
s29443_COG0088,False,0
s18081_COG0088,True,3
s6147_COG0088,True,4
s39494_COG0088,True,1
s14354_COG0088,True,4
s32650_COG0088,True,1
s4479_COG0088,True,2
s5724_COG0088,True,1
s39091_COG0088,True,4
s11705_COG0088,True,1
s22575_COG0088,True,2
s37756_COG0088,True,1
s11178_COG0088,True,4
s10387_COG0088,True,4
s14687_COG0088,True,4
s29706_COG0088,True,1
s25357_COG0088,True,3
s31633_COG0088,True,2
s35543_COG0088,True,3
s1799_COG0088,True,3
s25758_COG0088,True,2
s29513_COG0088,True,2
s23536_COG0088,True,2
s38559_COG0088,True,2
s9104_COG0088,False,0
s26263_COG0088,True,1
s32363_COG0088,True,3
s40695_COG0088,True,2
s26311_COG0088,True,1
s2009_COG0088,True,3
s17119_COG0088,True,3
s8449_COG0088,True,1
s32149_COG0088,False,0
s40783_COG0088,False,0
s5250_COG0088,True,2
s18480_COG0088,True,2
s8049_COG0088,True,4
s24307_COG0088,True,3
s19666_COG0088,True,3
s942_COG0088,True,4
s38328_COG0088,True,3
s4343_COG0088,True,4
s38784_COG0088,True,2
s5625_COG0088,True,4
s28490_COG0088,True,1
s7767_COG0088,True,2
s23154_COG0088,True,1
s3340_COG0088,True,2
s1036_COG0088,True,1
s28842_COG0088,True,4
s29888_COG0088,True,2
s21477_COG0088,True,2
s29183_COG0088,True,3
s35254_COG0088,False,0
s20016_COG0088,True,3
s9230_COG0088,False,0
s14629_COG0088,True,4
s37197_COG0088,True,2
s31155_COG0088,True,1
s12095_COG0088,True,1
s18943_COG0088,True,3
s29079_COG0088,True,1
s13640_COG0088,True,4
s40985_COG0088,True,3
s18734_COG0088,True,3
s33936_COG0088,True,1
s33771_COG0088,True,3
s32719_COG0088,True,4
s15869_COG0088,True,3
s11722_COG0088,True,4
s26646_COG0088,True,3
s9975_COG0088,True,3
s35725_COG0088,True,3
s32764_COG0088,True,2
s22654_COG0088,True,4
s16718_COG0088,True,1
s7388_COG0088,True,1
s21784_COG0088,True,4
s20578_COG0088,True,3
s36303_COG0088,False,0
s20770_COG0088,True,4
s33805_COG0088,True,6
s4093_COG0088,True,4
s7029_COG0088,True,2
s40543_COG0088,False,0
s19472_COG0088,True,3
s12140_COG0088,True,2
s27603_COG0088,True,2
s17946_COG0088,True,3
s16055_COG0088,True,3
s36767_COG0088,True,2
s12901_COG0088,True,4
s19606_COG0088,True,3
s40350_COG0088,True,1
s3327_COG0088,True,2
s18556_COG0088,True,2
s18787_COG0088,True,3
s25816_COG0088,True,1
s15816_COG0088,True,3
s20576_COG0088,True,3
s1460_COG0088,True,4
s34690_COG0088,True,3
s24566_COG0088,True,3
s26275_COG0088,True,2
s24382_COG0088,True,1
s11472_COG0088,True,3
s7128_COG0088,True,3
s15803_COG0088,True,3
s17518_COG0088,True,2
s39197_COG0088,False,0
s17697_COG0088,True,3
s33753_COG0088,True,2
s26061_COG0088,True,3
s30157_COG0088,True,4
s30988_COG0088,True,4
s39064_COG0088,True,3
s38880_COG0088,True,1
s37025_COG0088,True,4
s24647_COG0088,True,3
s4350_COG0088,True,4
s35040_COG0088,True,2
s8648_COG0088,True,1
s11271_COG0088,True,2
s15102_COG0088,True,4
s31234_COG0088,True,3
s26876_COG0088,True,2
s3400_COG0088,True,1
s31576_COG0088,True,3
s17258_COG0088,True,3
s18873_COG0088,True,3
s26489_COG0088,True,1
s17757_COG0088,True,3
s19120_COG0088,True,3
s2484_COG0088,True,1
s9641_COG0088,True,3
s2_COG0088,True,2
s6154_COG0088,True,4
s29204_COG0088,True,1
s18577_COG0088,True,2
s14757_COG0088,True,3
s39235_COG0088,True,3
s9540_COG0088,True,1
s7138_COG0088,False,0
s12091_COG0088,True,1
s2375_COG0088,False,0
s16606_COG0088,True,4
s418_COG0088,True,2
s21839_COG0088,True,4
s40158_COG0088,True,2
s38589_COG0088,True,4
s28224_COG0088,True,1
s6187_COG0088,True,4
s18340_COG0088,True,3
s20050_COG0088,True,3
s3026_COG0088,True,4
s38768_COG0088,True,3
s13456_COG0088,True,4
s17941_COG0088,True,3
s28048_COG0088,True,4
s17484_COG0088,True,1
s9054_COG0088,False,0
s22901_COG0088,True,2
s12736_COG0088,True,5
s20631_COG0088,True,4
s29147_COG0088,True,2
s1393_COG0088,True,1
s14749_COG0088,True,3
s16238_COG0088,True,3
s23798_COG0088,True,2
s34362_COG0088,True,3
s1539_COG0088,True,4
s22467_COG0088,True,4
s23156_COG0088,True,1
s2387_COG0088,False,0
s13071_COG0088,True,1
s12871_COG0088,True,2
s40435_COG0088,True,1
s9628_COG0088,True,5
s6613_COG0088,True,3
s31051_COG0088,True,2
s1343_COG0088,True,1
s27108_COG0088,True,2
s26281_COG0088,True,5
s9032_COG0088,True,1
s30255_COG0088,False,0
s27456_COG0088,True,1
s17443_COG0088,True,3
s78_COG0088,True,3
s8153_COG0088,True,2
s14501_COG0088,True,3
s11719_COG0088,True,4
s26355_COG0088,True,1
s22193_COG0088,True,4
s1537_COG0088,True,4
s14257_COG0088,True,3
s39515_COG0088,True,1
s28322_COG0088,True,2
s32097_COG0088,False,0
s17111_COG0088,True,3
s24492_COG0088,True,4
s23521_COG0088,True,2
s22349_COG0088,True,4
s23726_COG0088,True,2
s4817_COG0088,True,2
s31070_COG0088,True,3
s1914_COG0088,True,5
s7424_COG0088,False,0
s25567_COG0088,True,3
s4579_COG0088,True,2
s14778_COG0088,True,3
s30251_COG0088,True,2
s3188_COG0088,True,3
s38582_COG0088,True,2
s18099_COG0088,True,3
s29670_COG0088,True,1
s36580_COG0088,False,0
s13303_COG0088,True,3
s16259_COG0088,False,0
s9197_COG0088,True,2
s7600_COG0088,True,2
s37605_COG0088,True,3
s33807_COG0088,True,2
s15972_COG0088,True,3
s27489_COG0088,True,2
s37774_COG0088,True,2
s25147_COG0088,True,2
s37620_COG0088,True,3
s677_COG0088,True,6
s26835_COG0088,True,5
s6346_COG0088,True,4
s39332_COG0088,True,3
s36254_COG0088,True,4
s23462_COG0088,True,3
s22800_COG0088,True,2
s11076_COG0088,True,2
s33278_COG0088,True,1
s39871_COG0088,True,2
s12108_COG0088,True,1
s35355_COG0088,True,2
s40565_COG0088,True,3
s1858_COG0088,True,3
s8456_COG0088,True,3
s22051_COG0088,True,4
s19326_COG0088,True,3
s17095_COG0088,True,3
s21488_COG0088,True,3
s39904_COG0088,True,1
s618_COG0088,True,3
s29993_COG0088,True,1
s27824_COG0088,True,3
s9304_COG0088,True,1
s35425_COG0088,True,3
s6098_COG0088,True,4
s5751_COG0088,True,2
s2421_COG0088,True,4
s40759_COG0088,False,0
s3547_COG0088,True,2
s1946_COG0088,True,4
s34279_COG0088,True,1
s35259_COG0088,False,0
s25359_COG0088,True,4
s39664_COG0088,True,4
s9353_COG0088,True,2
s19502_COG0088,True,3
s37477_COG0088,True,1
s34413_COG0088,True,1
s32527_COG0088,True,2
s39737_COG0088,True,7
s18477_COG0088,True,2
s4786_COG0088,True,3
s29802_COG0088,True,1
s5954_COG0088,False,0
s205_COG0088,True,4
s371_COG0088,True,3
s38156_COG0088,True,4
s3537_COG0088,True,3
s13678_COG0088,True,4
s10137_COG0088,True,3
s27403_COG0088,True,3
s13786_COG0088,False,0
s14783_COG0088,True,3
s21596_COG0088,True,4
s2033_COG0088,True,2
s18640_COG0088,True,2
s15833_COG0088,True,3
s849_COG0088,True,3
s2391_COG0088,True,1
s34965_COG0088,True,1
s7207_COG0088,True,2
s27360_COG0088,True,4
s12685_COG0088,True,2
s24800_COG0088,True,1
s28867_COG0088,True,4
s37492_COG0088,True,4
s21292_COG0088,True,4
s37675_COG0088,True,2
s40854_COG0088,False,0
s32871_COG0088,False,0
s26802_COG0088,True,5
s31251_COG0088,True,2
s1264_COG0088,True,2
s1503_COG0088,True,4
s29064_COG0088,True,1
s14611_COG0088,True,4
s5277_COG0088,True,4
s18286_COG0088,True,3
s21614_COG0088,True,4
s7352_COG0088,True,4
s8100_COG0088,True,4
s32467_COG0088,True,2
s13554_COG0088,True,4
s28778_COG0088,True,2
s9473_COG0088,True,1
s17461_COG0088,True,4
s10198_COG0088,True,5
s10587_COG0088,True,1
s5807_COG0088,True,2
s15867_COG0088,True,3
s15645_COG0088,True,3
s34147_COG0088,True,2
s28163_COG0088,True,2
s16757_COG0088,True,3
s28922_COG0088,True,1
s12601_COG0088,True,4
s38975_COG0088,True,3
s22342_COG0088,True,4
s12344_COG0088,True,1
s36930_COG0088,True,3
s9067_COG0088,True,1
s4639_COG0088,True,5
s40292_COG0088,True,2
s11783_COG0088,True,4
s22538_COG0088,True,3
s11813_COG0088,True,1
s19670_COG0088,True,3
s15622_COG0088,True,3
s34686_COG0088,True,4
s19033_COG0088,True,3
s31357_COG0088,True,3
s38886_COG0088,True,1
s26736_COG0088,True,3
s27273_COG0088,True,3
s29955_COG0088,True,1
s14081_COG0088,True,3
s29414_COG0088,True,1
s14126_COG0088,True,3
s11816_COG0088,True,1
s13383_COG0088,True,4
s25437_COG0088,True,3
s30728_COG0088,True,2
s2677_COG0088,True,1
s28605_COG0088,True,4
s23601_COG0088,True,1
s32495_COG0088,True,1
s39295_COG0088,True,1
s14365_COG0088,True,4
s38433_COG0088,True,4
s40124_COG0088,True,4
s17110_COG0088,True,3
s38192_COG0088,True,3
s26022_COG0088,True,2
s17758_COG0088,True,3
s23078_COG0088,True,3
s26779_COG0088,True,5
s17496_COG0088,True,1
s17895_COG0088,True,3
s31959_COG0088,True,2
s25949_COG0088,True,1
s16229_COG0088,True,3
s19362_COG0088,True,3
s6687_COG0088,True,3
s32521_COG0088,True,1
s22040_COG0088,True,4
s23781_COG0088,True,2
s25882_COG0088,True,3
s34257_COG0088,True,2
s26936_COG0088,True,2
s37711_COG0088,True,1
s17599_COG0088,True,4
s4806_COG0088,True,1
s13445_COG0088,True,4
s21877_COG0088,True,4
s22115_COG0088,True,2
s22107_COG0088,True,2
s27819_COG0088,True,2
s6745_COG0088,True,2
s35138_COG0088,True,2
s40237_COG0088,True,3
s21442_COG0088,True,2
s25800_COG0088,True,1
s9354_COG0088,True,2
s40492_COG0088,True,2
s20965_COG0088,True,4
s16990_COG0088,True,2
s39231_COG0088,True,4
s29275_COG0088,True,4
s32564_COG0088,True,1
s24876_COG0088,True,2
s1827_COG0088,True,2
s761_COG0088,True,4
s1125_COG0088,True,1
s31490_COG0088,True,4
s7410_COG0088,False,0
s9511_COG0088,True,1
s14120_COG0088,True,3
s30370_COG0088,True,2
s35307_COG0088,True,2
s16329_COG0088,True,3
s39338_COG0088,True,1
s21448_COG0088,True,1
s38025_COG0088,True,2
s29617_COG0088,True,2
s23837_COG0088,False,0
s18517_COG0088,True,2
s14631_COG0088,True,2
s22330_COG0088,True,4
s28565_COG0088,True,3
s18101_COG0088,True,5
s7516_COG0088,True,1
s17308_COG0088,True,3
s29338_COG0088,True,3
s7658_COG0088,True,4
s6475_COG0088,True,1
s14196_COG0088,True,3
s36869_COG0088,True,1
s32142_COG0088,True,5
s19582_COG0088,True,3
s34661_COG0088,True,2
s16743_COG0088,True,3
s7280_COG0088,False,0
s9373_COG0088,True,3
s5567_COG0088,True,4
s825_COG0088,True,2
s16758_COG0088,True,3
s8835_COG0088,True,2
s33575_COG0088,False,0
s18932_COG0088,True,3
s20640_COG0088,True,4
s2769_COG0088,True,1
s36674_COG0088,True,1
s6756_COG0088,True,4
s15211_COG0088,True,2
s35440_COG0088,True,2
s38750_COG0088,True,2
s10869_COG0088,True,4
s19907_COG0088,True,3
s9781_COG0088,True,2
s20477_COG0088,True,3
s31563_COG0088,True,2
s284_COG0088,True,2
s27097_COG0088,False,0
s20377_COG0088,True,3
s33589_COG0088,True,1
s1976_COG0088,False,0
s20979_COG0088,True,3
s39446_COG0088,True,2
s11716_COG0088,True,4
s13489_COG0088,True,4
s30145_COG0088,True,1
s23522_COG0088,True,2
s14117_COG0088,True,3
s32794_COG0088,True,5
s29575_COG0088,True,5
s11950_COG0088,True,4
s18918_COG0088,True,3
s29924_COG0088,True,2
s29903_COG0088,True,1
s34128_COG0088,True,2
s31386_COG0088,True,2
s16137_COG0088,True,3
s33750_COG0088,True,3
s20834_COG0088,True,4
s5155_COG0088,True,2
s29105_COG0088,True,2
s27267_COG0088,True,1
s35922_COG0088,True,2
s3376_COG0088,True,2
s23945_COG0088,True,2
s37525_COG0088,True,2
s8253_COG0088,False,0
s40338_COG0088,False,0
s24405_COG0088,True,2
s20757_COG0088,True,4
s10948_COG0088,True,3
s12030_COG0088,False,0
s18553_COG0088,True,2
s33245_COG0088,True,2
s36096_COG0088,True,5
s2189_COG0088,True,4
s34320_COG0088,False,0
s2066_COG0088,True,1
s1406_COG0088,True,1
s14926_COG0088,False,0
s2092_COG0088,False,0
s30700_COG0088,True,3
s9250_COG0088,True,2
s5019_COG0088,True,5
s33239_COG0088,True,1
s12005_COG0088,True,1
s12986_COG0088,True,6
s26461_COG0088,True,1
s12653_COG0088,True,1
s26577_COG0088,True,2
s29803_COG0088,True,1
s4682_COG0088,True,3
s9588_COG0088,True,1
s16371_COG0088,True,3
s22114_COG0088,True,2
s23942_COG0088,True,3
s36098_COG0088,True,5
s4809_COG0088,True,4
s29128_COG0088,True,1
s5153_COG0088,True,2
s16006_COG0088,True,3
s7606_COG0088,True,2
s37895_COG0088,True,1
s25491_COG0088,True,1
s11512_COG0088,True,1
s13304_COG0088,True,4
s12259_COG0088,True,1
s14507_COG0088,True,4
s1191_COG0088,True,1
s25501_COG0088,True,2
s19679_COG0088,True,3
s29895_COG0088,True,2
s33651_COG0088,True,4
s14824_COG0088,True,3
s18180_COG0088,True,3
s9438_COG0088,True,4
s12438_COG0088,True,2
s35540_COG0088,False,0
s35803_COG0088,True,3
s19458_COG0088,True,3
s4859_COG0088,True,1
s3202_COG0088,True,3
s27827_COG0088,True,1
s30999_COG0088,True,2
s13987_COG0088,True,3
s22301_COG0088,True,4
s14242_COG0088,True,3
s30955_COG0088,True,3
s25118_COG0088,True,2
s34724_COG0088,True,2
s40395_COG0088,True,1
s25216_COG0088,True,2
s13118_COG0088,True,3
s31828_COG0088,True,2
s9363_COG0088,True,2
s19213_COG0088,True,3
s1046_COG0088,True,5
s33642_COG0088,True,5
s27711_COG0088,False,0
s30598_COG0088,False,0
s35789_COG0088,True,5
s16914_COG0088,True,4
s1943_COG0088,False,0
s10496_COG0088,True,6
s11368_COG0088,True,1
s3294_COG0088,True,3
s4699_COG0088,True,1
s38395_COG0088,True,1
s20693_COG0088,True,4
s14582_COG0088,True,4
s10491_COG0088,True,6
s25893_COG0088,True,1
s15940_COG0088,True,2
s12609_COG0088,True,4
s11593_COG0088,True,4
s19972_COG0088,True,3
s28990_COG0088,True,4
s10429_COG0088,True,2
s25799_COG0088,False,0
s29735_COG0088,True,1
s31262_COG0088,True,1
s20586_COG0088,True,4
s6476_COG0088,False,0
s39802_COG0088,True,2
s15778_COG0088,True,3
s11658_COG0088,True,2
s33361_COG0088,True,5
s9184_COG0088,True,1
s28305_COG0088,True,1
s23392_COG0088,True,5
s26393_COG0088,True,2
s30683_COG0088,True,2
s9499_COG0088,True,1
s24633_COG0088,True,2
s3126_COG0088,True,4
s1071_COG0088,True,4
s25152_COG0088,True,2
s4886_COG0088,True,1
s22887_COG0088,True,3
s5903_COG0088,True,2
s36356_COG0088,True,4
s4747_COG0088,True,3
s10364_COG0088,True,2
s7603_COG0088,True,2
s26001_COG0088,True,2
s38695_COG0088,True,1
s30497_COG0088,True,2
s21156_COG0088,True,3
s13817_COG0088,True,3
s25333_COG0088,True,1
s19984_COG0088,True,3
s38546_COG0088,True,5
s13677_COG0088,True,4
s34946_COG0088,True,2
s37705_COG0088,True,1
s9532_COG0088,True,1
s30023_COG0088,True,4
s29533_COG0088,True,5
s11259_COG0088,True,3
s3251_COG0088,True,3
s28791_COG0088,True,4
s7019_COG0088,True,1
s30230_COG0088,True,1
s22705_COG0088,True,4
s36451_COG0088,True,1
s30319_COG0088,True,3
s25674_COG0088,True,2
s21412_COG0088,True,4
s34948_COG0088,True,2
s16696_COG0088,True,3
s22449_COG0088,True,4
s21257_COG0088,True,4
s39153_COG0088,True,3
s8039_COG0088,True,2
s23678_COG0088,True,6
s40071_COG0088,True,2
s9309_COG0088,True,1
s25623_COG0088,True,3
s5735_COG0088,True,2
s9658_COG0088,True,4
s38599_COG0088,False,0
s25542_COG0088,True,2
s17302_COG0088,True,3
s10458_COG0088,True,2
s36562_COG0088,True,4
s19467_COG0088,True,3
s11923_COG0088,True,3
s30798_COG0088,True,2
s30486_COG0088,True,2
s2287_COG0088,True,4
s7841_COG0088,True,6
s9966_COG0088,True,3
s30399_COG0088,True,1
s25625_COG0088,True,5
s28383_COG0088,True,3
s35404_COG0088,True,3
s28623_COG0088,True,1
s21969_COG0088,True,4
s36263_COG0088,False,0
s27246_COG0088,True,1
s4238_COG0088,True,4
s18729_COG0088,True,3
s140_COG0088,True,4
s16980_COG0088,True,2
s36027_COG0088,True,2
s10277_COG0088,True,2
s6000_COG0088,True,1
s27954_COG0088,True,1
s35578_COG0088,True,2
s33841_COG0088,True,6
s6809_COG0088,True,1
s8214_COG0088,True,2
s25771_COG0088,True,2
s1474_COG0088,True,4
s21744_COG0088,True,1
s25441_COG0088,True,3
s35980_COG0088,True,2
s7587_COG0088,False,0
s6583_COG0088,True,3
s22014_COG0088,True,4
s25650_COG0088,True,2
s38573_COG0088,True,2
s8474_COG0088,True,2
s14379_COG0088,True,4
s31105_COG0088,True,5
s4045_COG0088,True,3
s20346_COG0088,True,3
s34819_COG0088,True,1
s29235_COG0088,True,5
s38583_COG0088,True,2
s36407_COG0088,True,2
s25247_COG0088,True,3
s15119_COG0088,True,4
s7076_COG0088,True,3
s39182_COG0088,True,3
s26463_COG0088,True,3
s15658_COG0088,True,3
s37340_COG0088,True,4
s16048_COG0088,True,3
s20956_COG0088,True,3
s25145_COG0088,True,2
s25382_COG0088,True,2
s9219_COG0088,True,4
s32300_COG0088,True,5
s19371_COG0088,True,3
s14978_COG0088,True,3
s22163_COG0088,True,4
s28978_COG0088,True,4
s6181_COG0088,True,4
s32404_COG0088,True,3
s35574_COG0088,True,2
s10921_COG0088,True,2
s13267_COG0088,True,3
s21413_COG0088,True,4
s39776_COG0088,True,5
s28566_COG0088,True,3
s7064_COG0088,True,3
s3755_COG0088,True,4
s22678_COG0088,True,4
s102_COG0088,True,3
s30882_COG0088,True,4
s34037_COG0088,True,4
s11914_COG0088,True,3
s4750_COG0088,True,1
s17055_COG0088,True,4
s9958_COG0088,True,3
s13599_COG0088,True,3
s20129_COG0088,True,3
s36717_COG0088,True,6
s7283_COG0088,True,1
s22573_COG0088,True,1
s26549_COG0088,True,2
s34379_COG0088,True,5
s24704_COG0088,True,1
s12592_COG0088,True,4
s15981_COG0088,True,3
s23542_COG0088,False,0
s15429_COG0088,True,3
s26293_COG0088,True,2
s38986_COG0088,True,4
s2255_COG0088,True,4
s36316_COG0088,True,5
s7635_COG0088,True,5
s2186_COG0088,True,4
s1754_COG0088,True,3
s9005_COG0088,False,0
s23183_COG0088,False,0
s27065_COG0088,True,5
s11179_COG0088,True,2
s19189_COG0088,False,0
s34091_COG0088,True,5
s11635_COG0088,True,3
s39281_COG0088,True,3
s20892_COG0088,True,4
s32667_COG0088,True,2
s6301_COG0088,True,3
s1833_COG0088,False,0
s32870_COG0088,True,2
s20167_COG0088,True,3
s19353_COG0088,True,3
s20499_COG0088,True,3
s18527_COG0088,True,2
s33491_COG0088,True,1
s8967_COG0088,True,2
s16643_COG0088,True,3
s13036_COG0088,False,0
s34069_COG0088,True,3
s1917_COG0088,False,0
s40262_COG0088,True,2
s20280_COG0088,True,3
s1822_COG0088,True,2
s1021_COG0088,True,3
s2090_COG0088,True,1
s16871_COG0088,True,4
s8672_COG0088,True,4
s14360_COG0088,True,4
s9711_COG0088,True,2
s37414_COG0088,True,3
s34736_COG0088,True,1
s8933_COG0088,True,2
s35901_COG0088,True,2
s28164_COG0088,True,4
s16098_COG0088,True,4
s29341_COG0088,True,4
s9127_COG0088,True,3
s16842_COG0088,True,3
s30238_COG0088,True,1
s37753_COG0088,False,0
s28543_COG0088,True,2
s32051_COG0088,True,2
s40472_COG0088,False,0
s7010_COG0088,True,3
s40345_COG0088,True,2
s26819_COG0088,True,2
s22765_COG0088,True,1
s14136_COG0088,True,3
s5872_COG0088,True,2
s13031_COG0088,True,1
s7943_COG0088,True,5
s7452_COG0088,True,4
s14960_COG0088,False,0
s23854_COG0088,True,1
s4253_COG0088,True,4
s2581_COG0088,True,2
s3161_COG0088,True,4
s24594_COG0088,True,2
s779_COG0088,True,2
s8299_COG0088,True,5
s17219_COG0088,True,3
s23567_COG0088,True,2
s29344_COG0088,True,3
s23530_COG0088,True,1
s5763_COG0088,True,2
s33964_COG0088,True,2
s21048_COG0088,True,3
