Identifier,Covered?,Coverage
s12881_COG0088,True,1
s36874_COG0088,True,1
s6996_COG0088,True,2
s31395_COG0088,True,1
s38353_COG0088,True,1
s33567_COG0088,True,2
s14050_COG0088,True,4
s38929_COG0088,True,5
s36358_COG0088,True,4
s31084_COG0088,True,1
s38931_COG0088,True,4
s27121_COG0088,True,2
s4301_COG0088,True,4
s21836_COG0088,True,4
s34464_COG0088,True,1
s31283_COG0088,True,4
s2426_COG0088,True,3
s17708_COG0088,True,3
s38069_COG0088,True,3
s15575_COG0088,True,3
s34468_COG0088,True,1
s5373_COG0088,False,0
s21734_COG0088,True,4
s31204_COG0088,True,1
s19745_COG0088,True,2
s23831_COG0088,False,0
s18153_COG0088,True,3
s37862_COG0088,True,2
s26673_COG0088,True,3
s5127_COG0088,True,2
s4223_COG0088,True,1
s35034_COG0088,True,1
s25452_COG0088,True,2
s11463_COG0088,True,2
s12043_COG0088,True,2
s13107_COG0088,True,4
s4452_COG0088,True,2
s40899_COG0088,False,0
s6201_COG0088,True,4
s35763_COG0088,True,4
s868_COG0088,True,3
s17193_COG0088,True,3
s25242_COG0088,False,0
s27810_COG0088,True,3
s12682_COG0088,True,2
s7579_COG0088,False,0
s26263_COG0088,True,1
s6128_COG0088,True,4
s1533_COG0088,True,4
s7710_COG0088,True,5
s13093_COG0088,True,2
s10468_COG0088,True,5
s12453_COG0088,True,2
s9098_COG0088,False,0
s34638_COG0088,False,0
s705_COG0088,True,5
s11282_COG0088,True,2
s12984_COG0088,True,3
s14982_COG0088,True,2
s26338_COG0088,True,3
s31713_COG0088,True,2
s36316_COG0088,True,2
s20486_COG0088,True,3
s28683_COG0088,True,1
s37119_COG0088,True,1
s14021_COG0088,True,4
s7690_COG0088,True,1
s9550_COG0088,True,4
s25260_COG0088,True,1
s11412_COG0088,True,2
s20911_COG0088,False,0
s6345_COG0088,True,4
s19145_COG0088,True,4
s37924_COG0088,True,4
s18402_COG0088,True,3
s36767_COG0088,True,2
s23923_COG0088,True,2
s11572_COG0088,True,2
s28610_COG0088,True,2
s22384_COG0088,True,2
s27571_COG0088,True,2
s28057_COG0088,True,1
s30535_COG0088,True,3
s6925_COG0088,True,2
s27637_COG0088,True,5
s24141_COG0088,True,1
s1810_COG0088,False,0
s30174_COG0088,True,3
s20390_COG0088,True,3
s17640_COG0088,True,3
s9936_COG0088,False,0
s28083_COG0088,True,4
s16997_COG0088,True,4
s29066_COG0088,True,2
s7626_COG0088,True,1
s11708_COG0088,True,3
s22628_COG0088,True,2
s19078_COG0088,True,3
s29733_COG0088,True,3
s23684_COG0088,True,4
s30275_COG0088,True,3
s36056_COG0088,True,1
s23694_COG0088,False,0
s28061_COG0088,True,1
s28144_COG0088,True,2
s17004_COG0088,True,4
s8483_COG0088,True,4
s30409_COG0088,True,1
s30958_COG0088,True,3
s5711_COG0088,True,3
s40411_COG0088,True,2
s14399_COG0088,True,2
s39620_COG0088,False,0
s27036_COG0088,True,3
s27669_COG0088,True,2
s128_COG0088,True,4
s19230_COG0088,True,3
s10960_COG0088,True,1
s14995_COG0088,True,2
s32513_COG0088,True,3
s25135_COG0088,True,1
s21781_COG0088,True,4
s5510_COG0088,True,2
s10559_COG0088,True,2
s32616_COG0088,True,4
s37213_COG0088,False,0
s18416_COG0088,True,3
s30721_COG0088,True,1
s35696_COG0088,True,2
s27187_COG0088,True,3
s26298_COG0088,True,2
s28288_COG0088,True,4
s26800_COG0088,True,3
s11489_COG0088,False,0
s25863_COG0088,True,3
s30225_COG0088,True,3
s12304_COG0088,True,1
s3230_COG0088,True,3
s10000_COG0088,True,4
s20941_COG0088,True,2
s15886_COG0088,True,3
s29413_COG0088,False,0
s27060_COG0088,True,1
s3979_COG0088,True,4
s28346_COG0088,True,2
s5272_COG0088,False,0
s17093_COG0088,True,3
s33259_COG0088,True,3
s23247_COG0088,True,1
s22093_COG0088,True,2
s40046_COG0088,False,0
s19389_COG0088,True,3
s556_COG0088,True,1
s22396_COG0088,True,2
s11974_COG0088,True,1
s836_COG0088,True,2
s19858_COG0088,True,2
s35222_COG0088,True,3
s5282_COG0088,True,4
s35144_COG0088,False,0
s35596_COG0088,True,2
s28957_COG0088,True,4
s6468_COG0088,True,3
s14793_COG0088,True,2
s19903_COG0088,True,3
s2966_COG0088,True,2
s5407_COG0088,True,1
s3370_COG0088,True,3
s21937_COG0088,True,4
s35051_COG0088,True,3
s22824_COG0088,True,3
s38359_COG0088,True,1
s16325_COG0088,True,3
s23905_COG0088,True,2
s29443_COG0088,False,0
s28272_COG0088,True,5
s30790_COG0088,True,2
s3926_COG0088,True,4
s32650_COG0088,True,4
s35181_COG0088,True,3
s22575_COG0088,True,4
s3092_COG0088,True,4
s1552_COG0088,True,4
s23568_COG0088,True,2
s31886_COG0088,False,0
s10820_COG0088,True,2
s14687_COG0088,True,4
s26501_COG0088,True,2
s28225_COG0088,False,0
s31633_COG0088,True,3
s13971_COG0088,True,4
s1799_COG0088,True,2
s32363_COG0088,True,2
s11266_COG0088,True,4
s27730_COG0088,True,4
s441_COG0088,True,4
s3759_COG0088,True,4
s40783_COG0088,False,0
s28482_COG0088,True,3
s38785_COG0088,True,2
s15712_COG0088,True,3
s14534_COG0088,True,4
s4160_COG0088,True,4
s13948_COG0088,True,4
s19666_COG0088,True,3
s942_COG0088,True,4
s7928_COG0088,True,2
s39344_COG0088,True,6
s23515_COG0088,False,0
s10690_COG0088,True,4
s40062_COG0088,True,2
s25775_COG0088,False,0
s16165_COG0088,True,3
s34998_COG0088,True,5
s16076_COG0088,True,4
s20102_COG0088,True,3
s5361_COG0088,True,1
s4287_COG0088,True,4
s20470_COG0088,True,3
s1036_COG0088,True,1
s16739_COG0088,True,4
s16428_COG0088,True,4
s8239_COG0088,True,3
s17709_COG0088,True,3
s2028_COG0088,True,1
s20016_COG0088,True,3
s15425_COG0088,True,3
s37197_COG0088,True,2
s25552_COG0088,True,1
s27830_COG0088,True,1
s3425_COG0088,True,3
s24937_COG0088,True,3
s18734_COG0088,True,3
s23405_COG0088,True,4
s33936_COG0088,True,2
s1809_COG0088,False,0
s29227_COG0088,True,2
s27210_COG0088,True,2
s20831_COG0088,True,2
s40541_COG0088,False,0
s33403_COG0088,True,3
s19338_COG0088,True,3
s39080_COG0088,True,1
s7309_COG0088,False,0
s13634_COG0088,True,2
s35187_COG0088,True,1
s4934_COG0088,True,2
s25050_COG0088,True,4
s22654_COG0088,True,2
s20578_COG0088,True,3
s36328_COG0088,True,2
s18543_COG0088,True,2
s16377_COG0088,True,4
s886_COG0088,True,3
s26034_COG0088,True,3
s6109_COG0088,True,4
s21986_COG0088,True,4
s39764_COG0088,True,4
s11994_COG0088,True,1
s17946_COG0088,True,3
s23999_COG0088,False,0
s32186_COG0088,True,1
s9823_COG0088,True,2
s39767_COG0088,True,4
s4240_COG0088,True,3
s19606_COG0088,True,3
s26022_COG0088,True,3
s10769_COG0088,True,4
s17340_COG0088,True,3
s23935_COG0088,True,4
s23954_COG0088,True,3
s26572_COG0088,True,2
s20197_COG0088,True,3
s37878_COG0088,True,2
s27106_COG0088,True,3
s36147_COG0088,True,4
s20354_COG0088,True,3
s39133_COG0088,True,2
s13515_COG0088,True,1
s24382_COG0088,True,1
s5344_COG0088,True,3
s24919_COG0088,True,5
s15803_COG0088,True,3
s29566_COG0088,True,4
s14674_COG0088,True,4
s17697_COG0088,True,3
s13482_COG0088,True,4
s7703_COG0088,True,5
s26061_COG0088,True,4
s38880_COG0088,True,1
s15780_COG0088,True,3
s36942_COG0088,True,1
s15265_COG0088,True,1
s18031_COG0088,True,3
s22053_COG0088,True,2
s13860_COG0088,True,3
s17517_COG0088,True,1
s9382_COG0088,True,2
s7210_COG0088,True,2
s24654_COG0088,False,0
s11271_COG0088,True,2
s38366_COG0088,True,1
s15827_COG0088,True,3
s26751_COG0088,True,4
s36119_COG0088,True,2
s24476_COG0088,True,1
s17511_COG0088,True,2
s18873_COG0088,True,3
s11000_COG0088,True,1
s8076_COG0088,True,2
s10213_COG0088,True,3
s34138_COG0088,True,2
s3378_COG0088,True,5
s4817_COG0088,True,1
s36651_COG0088,True,4
s18577_COG0088,True,2
s16844_COG0088,True,1
s4379_COG0088,True,4
s9121_COG0088,True,3
s37665_COG0088,True,2
s12351_COG0088,False,0
s26732_COG0088,True,3
s5509_COG0088,True,1
s40252_COG0088,True,2
s38704_COG0088,True,2
s16606_COG0088,True,2
s36677_COG0088,True,3
s35612_COG0088,True,3
s14870_COG0088,True,1
s2754_COG0088,True,2
s21872_COG0088,True,4
s5623_COG0088,True,2
s16096_COG0088,True,4
s738_COG0088,True,1
s21064_COG0088,True,3
s18192_COG0088,True,3
s35592_COG0088,True,2
s20050_COG0088,True,3
s7317_COG0088,True,2
s18513_COG0088,True,2
s33380_COG0088,True,2
s14117_COG0088,True,4
s3026_COG0088,True,5
s28048_COG0088,True,3
s11490_COG0088,True,2
s30062_COG0088,True,3
s11070_COG0088,True,1
s12258_COG0088,False,0
s35174_COG0088,True,2
s19955_COG0088,True,3
s9943_COG0088,False,0
s2942_COG0088,True,1
s34630_COG0088,True,3
s9628_COG0088,True,3
s40261_COG0088,True,3
s31051_COG0088,True,3
s5718_COG0088,True,2
s3123_COG0088,True,5
s26281_COG0088,True,2
s21238_COG0088,True,2
s3707_COG0088,True,1
s17352_COG0088,True,3
s22169_COG0088,True,2
s2452_COG0088,True,4
s3642_COG0088,True,1
s24402_COG0088,True,3
s40762_COG0088,True,3
s32084_COG0088,True,1
s11719_COG0088,True,3
s29720_COG0088,True,1
s24479_COG0088,True,3
s40233_COG0088,True,2
s20212_COG0088,True,3
s11368_COG0088,True,1
s21357_COG0088,True,5
s35787_COG0088,True,1
s30384_COG0088,True,2
s34838_COG0088,False,0
s20362_COG0088,True,3
s21074_COG0088,True,4
s40777_COG0088,True,2
s3520_COG0088,True,3
s15566_COG0088,True,3
s20155_COG0088,True,3
s13065_COG0088,True,1
s26714_COG0088,False,0
s23726_COG0088,True,2
s15863_COG0088,True,3
s23904_COG0088,True,2
s22334_COG0088,True,2
s33554_COG0088,True,1
s30822_COG0088,True,5
s40263_COG0088,True,1
s33613_COG0088,True,1
s1914_COG0088,True,4
s19887_COG0088,True,2
s4579_COG0088,True,2
s7192_COG0088,True,2
s19784_COG0088,True,2
s3188_COG0088,True,3
s27803_COG0088,True,1
s29657_COG0088,True,3
s33048_COG0088,True,1
s16259_COG0088,True,1
s29511_COG0088,True,4
s18804_COG0088,True,3
s19068_COG0088,True,3
s11856_COG0088,True,1
s15831_COG0088,True,3
s22453_COG0088,True,2
s8587_COG0088,True,3
s24763_COG0088,True,7
s32914_COG0088,True,2
s24641_COG0088,True,1
s24696_COG0088,True,2
s13529_COG0088,True,1
s19993_COG0088,True,3
s16341_COG0088,True,4
s30034_COG0088,True,5
s37919_COG0088,True,2
s11625_COG0088,True,1
s22051_COG0088,True,2
s27281_COG0088,True,1
s4574_COG0088,True,4
s593_COG0088,True,4
s14461_COG0088,True,4
s408_COG0088,True,1
s26045_COG0088,True,1
s1983_COG0088,True,4
s27185_COG0088,True,4
s11766_COG0088,True,3
s38155_COG0088,True,6
s5923_COG0088,True,2
s28587_COG0088,True,2
s31846_COG0088,True,2
s9353_COG0088,True,2
s24706_COG0088,True,2
s38813_COG0088,False,0
s34413_COG0088,True,1
s39737_COG0088,True,8
s33971_COG0088,True,1
s33126_COG0088,True,4
s418_COG0088,True,1
s35001_COG0088,True,3
s5778_COG0088,True,2
s35593_COG0088,True,4
s37669_COG0088,True,1
s4387_COG0088,True,4
s31162_COG0088,True,2
s21216_COG0088,True,2
s10137_COG0088,True,1
s10259_COG0088,True,3
s7446_COG0088,False,0
s2505_COG0088,True,6
s21596_COG0088,True,4
s1261_COG0088,True,1
s4448_COG0088,True,2
s6262_COG0088,True,2
s21499_COG0088,True,4
s39540_COG0088,True,1
s3747_COG0088,True,4
s3621_COG0088,True,3
s849_COG0088,True,2
s19975_COG0088,True,3
s17298_COG0088,True,3
s4721_COG0088,True,4
s31414_COG0088,False,0
s35613_COG0088,True,2
s34414_COG0088,True,1
s28224_COG0088,True,1
s37269_COG0088,True,4
s31251_COG0088,True,2
s38958_COG0088,True,2
s22271_COG0088,True,2
s23072_COG0088,True,2
s36353_COG0088,True,4
s37726_COG0088,True,2
s17528_COG0088,False,0
s25457_COG0088,True,1
s36497_COG0088,True,1
s1408_COG0088,True,1
s33073_COG0088,False,0
s4525_COG0088,True,1
s32509_COG0088,True,1
s6298_COG0088,True,4
s29287_COG0088,True,3
s23631_COG0088,True,4
s28374_COG0088,True,3
s19711_COG0088,True,3
s1774_COG0088,True,1
s14181_COG0088,True,4
s2601_COG0088,True,1
s25556_COG0088,True,3
s28922_COG0088,True,1
s7215_COG0088,True,1
s13236_COG0088,True,4
s12601_COG0088,True,4
s29551_COG0088,True,5
s28919_COG0088,True,2
s12344_COG0088,False,0
s23648_COG0088,True,3
s38421_COG0088,True,5
s2684_COG0088,True,2
s8583_COG0088,True,2
s11783_COG0088,True,3
s32024_COG0088,True,1
s9242_COG0088,True,4
s28689_COG0088,True,3
s31938_COG0088,True,1
s22838_COG0088,True,4
s22015_COG0088,True,2
s7629_COG0088,True,4
s10860_COG0088,True,2
s35571_COG0088,True,3
s11816_COG0088,True,1
s15635_COG0088,True,3
s10534_COG0088,True,2
s15060_COG0088,True,2
s831_COG0088,True,4
s32589_COG0088,True,4
s40124_COG0088,True,3
s38821_COG0088,True,2
s20330_COG0088,True,3
s3754_COG0088,True,4
s21172_COG0088,True,4
s29097_COG0088,True,1
s13298_COG0088,True,4
s3756_COG0088,True,4
s31372_COG0088,True,5
s34887_COG0088,True,2
s14905_COG0088,True,2
s16720_COG0088,True,2
s39313_COG0088,True,1
s14304_COG0088,True,2
s34257_COG0088,True,2
s20279_COG0088,True,3
s20040_COG0088,True,3
s29596_COG0088,True,3
s19965_COG0088,True,3
s11301_COG0088,True,1
s10424_COG0088,True,2
s8876_COG0088,True,3
s1652_COG0088,True,3
s14470_COG0088,True,4
s2109_COG0088,True,5
s17040_COG0088,True,2
s13137_COG0088,True,1
s6297_COG0088,True,4
s35138_COG0088,True,2
s30739_COG0088,True,2
s28401_COG0088,True,3
s40514_COG0088,False,0
s21442_COG0088,True,3
s18879_COG0088,True,3
s15258_COG0088,True,3
s15298_COG0088,True,3
s22258_COG0088,True,2
s37164_COG0088,True,1
s29061_COG0088,True,1
s32551_COG0088,True,4
s35873_COG0088,True,1
s14364_COG0088,True,2
s33904_COG0088,True,3
s24876_COG0088,True,1
s19041_COG0088,True,3
s20439_COG0088,True,3
s36138_COG0088,True,4
s1604_COG0088,True,4
s39487_COG0088,True,3
s11045_COG0088,True,4
s19178_COG0088,True,2
s32252_COG0088,True,4
s27753_COG0088,True,4
s24500_COG0088,True,3
s6948_COG0088,True,2
s16635_COG0088,True,3
s6584_COG0088,True,3
s30370_COG0088,True,3
s14848_COG0088,False,0
s10755_COG0088,True,2
s1434_COG0088,True,4
s32418_COG0088,True,2
s21448_COG0088,True,2
s29617_COG0088,True,3
s6419_COG0088,True,1
s37766_COG0088,True,3
s26845_COG0088,True,2
s33525_COG0088,True,3
s14631_COG0088,True,2
s31274_COG0088,True,2
s26215_COG0088,True,1
s27153_COG0088,True,2
s7803_COG0088,True,2
s14418_COG0088,True,2
s22330_COG0088,True,2
s18101_COG0088,True,3
s17308_COG0088,True,3
s19397_COG0088,True,3
s36869_COG0088,True,3
s5030_COG0088,False,0
s19582_COG0088,True,3
s21857_COG0088,True,4
s40351_COG0088,True,1
s28402_COG0088,True,3
s22504_COG0088,True,2
s35471_COG0088,True,1
s40515_COG0088,True,7
s16743_COG0088,True,4
s1344_COG0088,True,4
s24337_COG0088,True,2
s26025_COG0088,True,2
s1739_COG0088,True,1
s8127_COG0088,True,4
s17315_COG0088,True,3
s21114_COG0088,True,4
s3980_COG0088,True,4
s30477_COG0088,True,3
s7001_COG0088,True,2
s20640_COG0088,True,2
s34480_COG0088,True,3
s36674_COG0088,True,3
s22518_COG0088,True,2
s24075_COG0088,True,3
s22523_COG0088,True,2
s39055_COG0088,True,3
s5458_COG0088,True,4
s1110_COG0088,True,4
s16051_COG0088,True,3
s34674_COG0088,True,1
s9781_COG0088,True,2
s11935_COG0088,True,1
s31994_COG0088,True,1
s40761_COG0088,True,2
s29241_COG0088,True,3
s34043_COG0088,False,0
s11670_COG0088,True,2
s29084_COG0088,True,1
s13978_COG0088,True,4
s35947_COG0088,True,2
s29245_COG0088,True,1
s24524_COG0088,True,5
s11716_COG0088,True,3
s16093_COG0088,True,4
s12225_COG0088,True,2
s8874_COG0088,True,3
s2026_COG0088,False,0
s29575_COG0088,True,4
s10648_COG0088,False,0
s29924_COG0088,True,2
s30403_COG0088,True,3
s13597_COG0088,True,3
s34328_COG0088,True,4
s19977_COG0088,True,3
s17854_COG0088,True,3
s34313_COG0088,True,3
s18322_COG0088,True,3
s11508_COG0088,True,4
s5155_COG0088,True,2
s17259_COG0088,True,3
s2639_COG0088,True,1
s37569_COG0088,False,0
s12463_COG0088,True,2
s19980_COG0088,True,3
s36284_COG0088,True,2
s36250_COG0088,True,4
s5578_COG0088,True,5
s9173_COG0088,True,4
s27905_COG0088,True,3
s15022_COG0088,True,2
s12212_COG0088,True,1
s2189_COG0088,True,3
s5310_COG0088,False,0
s502_COG0088,True,1
s2066_COG0088,True,1
s34166_COG0088,True,3
s6628_COG0088,True,4
s10204_COG0088,True,2
s7662_COG0088,True,3
s12674_COG0088,True,2
s17538_COG0088,False,0
s6466_COG0088,True,1
s30700_COG0088,True,4
s9250_COG0088,True,2
s26769_COG0088,True,4
s7217_COG0088,True,1
s13777_COG0088,True,2
s26461_COG0088,False,0
s28894_COG0088,True,2
s7221_COG0088,True,1
s15411_COG0088,True,3
s9588_COG0088,True,1
s34650_COG0088,True,3
s22114_COG0088,True,4
s16363_COG0088,True,4
s1828_COG0088,True,1
s10033_COG0088,True,3
s10239_COG0088,True,3
s14501_COG0088,True,4
s30075_COG0088,True,3
s10941_COG0088,True,2
s1012_COG0088,True,2
s36069_COG0088,True,2
s16006_COG0088,True,3
s26583_COG0088,True,4
s37895_COG0088,False,0
s14998_COG0088,True,1
s11512_COG0088,False,0
s30063_COG0088,True,1
s14507_COG0088,True,4
s39841_COG0088,True,1
s1191_COG0088,True,2
s11528_COG0088,True,2
s721_COG0088,True,5
s2124_COG0088,True,4
s19242_COG0088,True,3
s18180_COG0088,True,3
s12438_COG0088,True,2
s19213_COG0088,True,3
s5780_COG0088,True,2
s36191_COG0088,True,3
s17694_COG0088,True,3
s12511_COG0088,True,1
s39542_COG0088,True,1
s37498_COG0088,True,1
s30999_COG0088,True,2
s14969_COG0088,True,3
s40897_COG0088,False,0
s4483_COG0088,True,2
s34701_COG0088,True,4
s1965_COG0088,True,1
s1981_COG0088,True,4
s29464_COG0088,False,0
s25216_COG0088,True,1
s13118_COG0088,True,4
s12659_COG0088,False,0
s27715_COG0088,True,3
s15960_COG0088,True,3
s17753_COG0088,True,3
s10718_COG0088,True,4
s15087_COG0088,True,2
s31152_COG0088,False,0
s25440_COG0088,False,0
s23082_COG0088,True,3
s33929_COG0088,False,0
s15346_COG0088,True,3
s16888_COG0088,True,2
s8559_COG0088,True,4
s31700_COG0088,True,3
s34672_COG0088,False,0
s24808_COG0088,True,2
s3400_COG0088,True,1
s14410_COG0088,True,2
s6292_COG0088,True,4
s6476_COG0088,True,1
s33361_COG0088,True,4
s14940_COG0088,True,2
s21241_COG0088,True,2
s28305_COG0088,True,1
s29964_COG0088,True,2
s13986_COG0088,True,4
s9499_COG0088,False,0
s22468_COG0088,True,2
s25538_COG0088,False,0
s5690_COG0088,True,3
s22978_COG0088,True,1
s10364_COG0088,True,2
s29304_COG0088,True,1
s16123_COG0088,True,4
s40080_COG0088,True,4
s5847_COG0088,True,1
s30497_COG0088,True,2
s34048_COG0088,True,2
s25333_COG0088,False,0
s19984_COG0088,True,3
s33285_COG0088,True,5
s1793_COG0088,True,1
s23546_COG0088,True,3
s33397_COG0088,True,3
s22230_COG0088,True,2
s16521_COG0088,True,1
s31483_COG0088,True,3
s25587_COG0088,True,2
s34946_COG0088,True,3
s31582_COG0088,True,1
s37705_COG0088,True,2
s25808_COG0088,True,1
s9532_COG0088,True,1
s22740_COG0088,True,2
s38997_COG0088,True,2
s2060_COG0088,True,2
s37370_COG0088,True,2
s2577_COG0088,True,4
s31598_COG0088,True,4
s7019_COG0088,True,1
s14644_COG0088,True,3
s30287_COG0088,True,1
s22705_COG0088,True,3
s16917_COG0088,True,2
s9373_COG0088,True,3
s23889_COG0088,True,2
s11928_COG0088,True,1
s36944_COG0088,True,2
s13122_COG0088,True,4
s12587_COG0088,True,4
s5205_COG0088,True,4
s40245_COG0088,True,3
s38386_COG0088,True,3
s216_COG0088,True,4
s26151_COG0088,True,3
s29524_COG0088,True,2
s10870_COG0088,True,3
s7433_COG0088,True,1
s8486_COG0088,True,3
s17197_COG0088,True,3
s31828_COG0088,True,1
s17626_COG0088,True,2
s1554_COG0088,True,4
s17302_COG0088,True,3
s27755_COG0088,True,2
s14233_COG0088,True,4
s12854_COG0088,True,2
s19467_COG0088,True,3
s491_COG0088,True,5
s30798_COG0088,True,3
s17096_COG0088,True,3
s31369_COG0088,True,5
s32594_COG0088,True,2
s27532_COG0088,True,4
s8575_COG0088,False,0
s2287_COG0088,True,4
s36405_COG0088,True,1
s7709_COG0088,True,1
s9966_COG0088,True,3
s10922_COG0088,True,2
s19918_COG0088,True,3
s28383_COG0088,True,3
s24770_COG0088,False,0
s4375_COG0088,True,4
s29387_COG0088,True,2
s27246_COG0088,False,0
s20071_COG0088,True,3
s31313_COG0088,False,0
s4238_COG0088,True,3
s33021_COG0088,True,2
s16980_COG0088,True,4
s22686_COG0088,True,4
s33441_COG0088,True,1
s6000_COG0088,True,1
s22556_COG0088,True,1
s27954_COG0088,True,3
s17113_COG0088,True,3
s33841_COG0088,True,5
s32072_COG0088,True,1
s25324_COG0088,False,0
s39632_COG0088,False,0
s16533_COG0088,True,1
s36285_COG0088,False,0
s38106_COG0088,True,2
s22014_COG0088,True,2
s14866_COG0088,False,0
s31783_COG0088,True,4
s7775_COG0088,True,3
s38573_COG0088,True,3
s299_COG0088,True,3
s11481_COG0088,True,2
s9885_COG0088,True,3
s12758_COG0088,True,2
s22325_COG0088,True,2
s38878_COG0088,True,1
s27749_COG0088,True,1
s29475_COG0088,True,4
s4045_COG0088,True,3
s3825_COG0088,True,1
s14946_COG0088,True,3
s36159_COG0088,False,0
s11913_COG0088,True,1
s25247_COG0088,True,3
s10479_COG0088,False,0
s36960_COG0088,True,6
s35344_COG0088,False,0
s21403_COG0088,True,5
s28662_COG0088,True,2
s25064_COG0088,True,3
s16048_COG0088,True,3
s25145_COG0088,True,4
s14166_COG0088,True,4
s16346_COG0088,True,4
s9861_COG0088,True,1
s28830_COG0088,True,1
s27391_COG0088,True,1
s35170_COG0088,True,1
s16079_COG0088,True,2
s31619_COG0088,True,1
s4752_COG0088,True,5
s2656_COG0088,True,2
s32404_COG0088,True,4
s37542_COG0088,True,2
s19004_COG0088,True,3
s8255_COG0088,True,1
s5053_COG0088,True,2
s34530_COG0088,True,2
s33039_COG0088,True,5
s22179_COG0088,True,2
s8406_COG0088,True,4
s34237_COG0088,True,2
s34899_COG0088,True,3
s26359_COG0088,True,3
s10395_COG0088,False,0
s11914_COG0088,True,1
s29480_COG0088,True,3
s4793_COG0088,True,4
s9958_COG0088,True,3
s33496_COG0088,False,0
s2979_COG0088,True,4
s1341_COG0088,True,2
s7283_COG0088,True,1
s35585_COG0088,True,1
s27655_COG0088,True,3
s31245_COG0088,True,2
s2346_COG0088,True,1
s36895_COG0088,True,2
s20563_COG0088,True,3
s22106_COG0088,True,4
s1574_COG0088,True,4
s23243_COG0088,True,2
s8774_COG0088,True,1
s19086_COG0088,True,3
s30650_COG0088,True,1
s23510_COG0088,True,2
s1754_COG0088,True,4
s21437_COG0088,True,4
s23183_COG0088,False,0
s479_COG0088,True,4
s8425_COG0088,True,3
s39281_COG0088,True,2
s26389_COG0088,True,3
s20892_COG0088,True,2
s828_COG0088,True,1
s155_COG0088,True,4
s18527_COG0088,True,2
s32128_COG0088,True,2
s5492_COG0088,True,2
s86_COG0088,True,3
s40262_COG0088,True,2
s1021_COG0088,True,3
s17130_COG0088,True,3
s22517_COG0088,True,2
s31941_COG0088,False,0
s25093_COG0088,True,5
s40397_COG0088,True,4
s27707_COG0088,True,2
s16842_COG0088,True,4
s5694_COG0088,True,2
s14308_COG0088,True,3
s28842_COG0088,True,4
s4704_COG0088,False,0
s9985_COG0088,True,4
s35544_COG0088,False,0
s4702_COG0088,True,2
s36049_COG0088,True,1
s7767_COG0088,True,2
s27887_COG0088,True,1
s18741_COG0088,True,3
s2503_COG0088,True,3
s22229_COG0088,True,2
s32719_COG0088,True,4
s39743_COG0088,True,1
s13157_COG0088,True,4
s23567_COG0088,True,2
s1511_COG0088,True,4
s14310_COG0088,True,3
s15064_COG0088,True,2
s6935_COG0088,True,2
s28258_COG0088,True,1
s36164_COG0088,True,2
s14510_COG0088,True,4
s704_COG0088,True,5
s39856_COG0088,True,1
s7967_COG0088,True,3
s40439_COG0088,False,0
s26375_COG0088,True,1
s1286_COG0088,True,1
s13591_COG0088,True,3
s38934_COG0088,True,1
s22035_COG0088,True,2
