Identifier,Covered?,Coverage
s15827_COG0088,True,3
s17742_COG0088,True,3
s38277_COG0088,True,1
s31234_COG0088,True,4
s14743_COG0088,True,4
s36321_COG0088,True,1
s16093_COG0088,True,2
s18873_COG0088,True,3
s34587_COG0088,False,0
s10213_COG0088,True,3
s32810_COG0088,True,1
s34138_COG0088,True,1
s39225_COG0088,False,0
s157_COG0088,True,2
s4379_COG0088,True,2
s37665_COG0088,False,0
s22970_COG0088,False,0
s36086_COG0088,True,1
s32260_COG0088,True,1
s16606_COG0088,True,2
s36677_COG0088,True,1
s5668_COG0088,True,3
s24490_COG0088,True,1
s6342_COG0088,True,2
s17199_COG0088,True,3
s18104_COG0088,False,0
s28224_COG0088,False,0
s5623_COG0088,False,0
s21064_COG0088,True,1
s18340_COG0088,True,3
s20050_COG0088,True,3
s17980_COG0088,True,3
s37281_COG0088,False,0
s21304_COG0088,True,2
s37626_COG0088,True,3
s19096_COG0088,True,3
s6687_COG0088,True,1
s17484_COG0088,False,0
s9188_COG0088,True,4
s15851_COG0088,True,3
s34050_COG0088,True,1
s12110_COG0088,True,3
s34362_COG0088,True,2
s1539_COG0088,True,2
s9943_COG0088,False,0
s13406_COG0088,True,2
s34630_COG0088,True,2
s12871_COG0088,True,2
s5693_COG0088,True,6
s36554_COG0088,False,0
s7218_COG0088,True,1
s30588_COG0088,True,1
s23992_COG0088,True,1
s12648_COG0088,True,2
s2271_COG0088,True,2
s32698_COG0088,True,2
s27456_COG0088,True,1
s31038_COG0088,False,0
s29432_COG0088,False,0
s17443_COG0088,True,3
s1607_COG0088,True,2
s10624_COG0088,False,0
s12598_COG0088,True,2
s24086_COG0088,True,2
s17064_COG0088,True,3
s16888_COG0088,True,2
s17430_COG0088,True,2
s15333_COG0088,True,3
s28322_COG0088,True,2
s28859_COG0088,True,1
s31717_COG0088,True,1
s20362_COG0088,True,3
s17111_COG0088,True,3
s38199_COG0088,True,4
s15566_COG0088,True,3
s13065_COG0088,False,0
s40079_COG0088,True,1
s15863_COG0088,True,3
s35656_COG0088,True,2
s23749_COG0088,True,2
s33782_COG0088,True,5
s23830_COG0088,True,1
s9310_COG0088,True,1
s40344_COG0088,True,1
s37891_COG0088,True,1
s33306_COG0088,False,0
s37571_COG0088,False,0
s4740_COG0088,False,0
s10515_COG0088,True,3
s23385_COG0088,True,1
s12577_COG0088,True,2
s29670_COG0088,True,1
s20405_COG0088,True,3
s13303_COG0088,True,2
s31798_COG0088,True,1
s37983_COG0088,True,2
s40961_COG0088,True,2
s29201_COG0088,False,0
s8587_COG0088,False,0
s26835_COG0088,False,0
s5195_COG0088,False,0
s19641_COG0088,True,3
s3721_COG0088,True,2
s23462_COG0088,True,3
s19993_COG0088,True,3
s39871_COG0088,False,0
s8491_COG0088,True,2
s6391_COG0088,True,1
s24361_COG0088,True,1
s22051_COG0088,True,2
s19326_COG0088,True,3
s35516_COG0088,True,2
s17095_COG0088,True,3
s40680_COG0088,True,1
s5582_COG0088,False,0
s21401_COG0088,True,2
s9330_COG0088,False,0
s24581_COG0088,True,1
s6098_COG0088,True,2
s16612_COG0088,True,2
s16860_COG0088,True,2
s31808_COG0088,True,4
s14142_COG0088,True,1
s1983_COG0088,True,3
s27185_COG0088,True,1
s7138_COG0088,True,1
s214_COG0088,True,2
s35922_COG0088,True,2
s20946_COG0088,True,2
s24706_COG0088,True,2
s12506_COG0088,True,1
s34413_COG0088,False,0
s4391_COG0088,True,2
s24408_COG0088,True,6
s25728_COG0088,True,2
s19361_COG0088,True,3
s3154_COG0088,True,1
s15946_COG0088,True,3
s19838_COG0088,True,2
s13060_COG0088,True,2
s31162_COG0088,True,1
s25873_COG0088,True,6
s15725_COG0088,True,3
s9741_COG0088,True,3
s26585_COG0088,True,2
s5604_COG0088,True,2
s17692_COG0088,True,3
s14783_COG0088,True,4
s32635_COG0088,True,2
s17482_COG0088,False,0
s22861_COG0088,True,4
s33513_COG0088,True,2
s12613_COG0088,True,1
s36167_COG0088,True,6
s29571_COG0088,True,2
s19975_COG0088,True,3
s27360_COG0088,True,1
s21422_COG0088,True,2
s28867_COG0088,True,1
s19035_COG0088,True,3
s20300_COG0088,True,3
s28259_COG0088,True,2
s21292_COG0088,True,2
s4396_COG0088,True,2
s5441_COG0088,True,1
s26802_COG0088,True,1
s2516_COG0088,True,1
s21954_COG0088,True,2
s28367_COG0088,True,2
s456_COG0088,True,1
s20272_COG0088,True,3
s11101_COG0088,False,0
s31947_COG0088,True,1
s9707_COG0088,True,2
s33610_COG0088,True,4
s1408_COG0088,True,1
s37720_COG0088,True,2
s32935_COG0088,False,0
s20084_COG0088,True,3
s3611_COG0088,True,3
s801_COG0088,True,1
s23631_COG0088,True,1
s28374_COG0088,True,3
s32237_COG0088,True,6
s2601_COG0088,True,2
s3582_COG0088,True,3
s25556_COG0088,True,1
s32403_COG0088,True,3
s12601_COG0088,True,2
s14919_COG0088,True,1
s3381_COG0088,True,1
s38441_COG0088,True,4
s28161_COG0088,True,4
s40292_COG0088,True,2
s30360_COG0088,True,5
s3484_COG0088,True,3
s40557_COG0088,False,0
s17774_COG0088,True,3
s28689_COG0088,True,3
s38652_COG0088,False,0
s5260_COG0088,True,2
s21091_COG0088,True,2
s38886_COG0088,True,1
s5935_COG0088,False,0
s26736_COG0088,True,1
s14081_COG0088,True,1
s15768_COG0088,True,3
s35571_COG0088,True,4
s15635_COG0088,True,3
s961_COG0088,True,1
s23601_COG0088,False,0
s39295_COG0088,False,0
s13983_COG0088,True,2
s1114_COG0088,True,1
s35328_COG0088,True,1
s27963_COG0088,True,1
s21575_COG0088,True,2
s36785_COG0088,False,0
s22351_COG0088,True,2
s26030_COG0088,True,2
s12547_COG0088,True,2
s23226_COG0088,True,4
s11377_COG0088,True,1
s19362_COG0088,True,3
s10253_COG0088,True,3
s31577_COG0088,True,5
s25555_COG0088,True,3
s16336_COG0088,False,0
s10097_COG0088,True,1
s39071_COG0088,False,0
s21847_COG0088,True,2
s23672_COG0088,True,2
s3677_COG0088,True,1
s2666_COG0088,True,1
s9839_COG0088,True,2
s22780_COG0088,True,2
s19965_COG0088,True,3
s8771_COG0088,False,0
s18239_COG0088,True,3
s37075_COG0088,True,1
s21877_COG0088,True,2
s8876_COG0088,True,3
s27819_COG0088,False,0
s13443_COG0088,True,2
s6297_COG0088,True,2
s30311_COG0088,True,1
s40237_COG0088,True,2
s24175_COG0088,True,1
s37432_COG0088,False,0
s1135_COG0088,True,1
s7050_COG0088,True,1
s32317_COG0088,False,0
s25800_COG0088,True,1
s38076_COG0088,True,2
s8888_COG0088,True,2
s17765_COG0088,True,3
s16906_COG0088,True,2
s22543_COG0088,True,3
s29061_COG0088,False,0
s9399_COG0088,False,0
s21693_COG0088,True,2
s35808_COG0088,True,1
s30913_COG0088,True,2
s2589_COG0088,True,1
s14566_COG0088,True,2
s32159_COG0088,True,2
s6546_COG0088,True,1
s14120_COG0088,True,1
s27753_COG0088,False,0
s27130_COG0088,True,2
s6584_COG0088,True,1
s30370_COG0088,True,2
s35307_COG0088,True,1
s31797_COG0088,True,1
s25582_COG0088,True,1
s18265_COG0088,True,3
s29617_COG0088,True,2
s862_COG0088,True,2
s36825_COG0088,True,1
s1924_COG0088,False,0
s18517_COG0088,True,2
s20893_COG0088,True,2
s16523_COG0088,True,1
s2402_COG0088,True,1
s40610_COG0088,True,1
s17160_COG0088,True,3
s10779_COG0088,False,0
s3846_COG0088,True,1
s36673_COG0088,True,2
s25635_COG0088,True,2
s30605_COG0088,True,1
s27890_COG0088,True,2
s6475_COG0088,False,0
s14196_COG0088,True,1
s2546_COG0088,True,2
s7061_COG0088,True,2
s38293_COG0088,True,1
s5030_COG0088,True,1
s37009_COG0088,False,0
s24040_COG0088,False,0
s14141_COG0088,True,1
s29491_COG0088,False,0
s24291_COG0088,True,1
s36714_COG0088,True,1
s12408_COG0088,True,1
s358_COG0088,False,0
s20114_COG0088,True,3
s37268_COG0088,True,1
s28583_COG0088,True,2
s33575_COG0088,False,0
s32369_COG0088,False,0
s20640_COG0088,True,2
s3881_COG0088,True,2
s15118_COG0088,True,2
s6756_COG0088,True,2
s6613_COG0088,True,5
s22523_COG0088,True,2
s38750_COG0088,True,2
s10869_COG0088,True,1
s5458_COG0088,True,2
s19907_COG0088,True,3
s16051_COG0088,True,3
s20624_COG0088,True,2
s15717_COG0088,True,3
s31563_COG0088,True,1
s22964_COG0088,True,3
s11670_COG0088,True,2
s28202_COG0088,False,0
s23039_COG0088,True,2
s1197_COG0088,True,1
s15209_COG0088,True,2
s38857_COG0088,True,1
s13563_COG0088,True,2
s24322_COG0088,False,0
s12192_COG0088,True,2
s24393_COG0088,True,1
s23522_COG0088,True,3
s8874_COG0088,True,3
s32025_COG0088,True,1
s29575_COG0088,True,1
s37087_COG0088,False,0
s2530_COG0088,True,2
s34328_COG0088,True,2
s36992_COG0088,True,1
s29784_COG0088,True,2
s34313_COG0088,True,2
s31074_COG0088,False,0
s7127_COG0088,False,0
s18322_COG0088,True,3
s3538_COG0088,True,3
s25491_COG0088,True,1
s29105_COG0088,True,2
s21368_COG0088,True,2
s20926_COG0088,True,3
s25347_COG0088,True,4
s15534_COG0088,True,3
s23945_COG0088,False,0
s7772_COG0088,True,2
s13364_COG0088,True,2
s15669_COG0088,True,3
s25881_COG0088,True,2
s12463_COG0088,True,2
s9555_COG0088,True,2
s5270_COG0088,True,2
s9921_COG0088,False,0
s6928_COG0088,True,2
s28778_COG0088,True,3
s24326_COG0088,True,4
s4198_COG0088,False,0
s6361_COG0088,False,0
s15022_COG0088,True,2
s36381_COG0088,True,1
s3561_COG0088,True,3
s14865_COG0088,True,1
s27026_COG0088,False,0
s3064_COG0088,True,1
s23629_COG0088,True,2
s9250_COG0088,True,2
s17248_COG0088,True,3
s26769_COG0088,True,3
s7217_COG0088,True,1
s40207_COG0088,True,2
s15161_COG0088,True,1
s24337_COG0088,True,1
s23942_COG0088,True,3
s36098_COG0088,True,1
s30067_COG0088,False,0
s10941_COG0088,True,2
s14001_COG0088,True,1
s36069_COG0088,True,1
s26583_COG0088,True,3
s2194_COG0088,True,2
s37895_COG0088,False,0
s14998_COG0088,True,1
s594_COG0088,True,1
s38766_COG0088,True,2
s29302_COG0088,False,0
s14507_COG0088,True,2
s6373_COG0088,True,6
s13777_COG0088,True,2
s26355_COG0088,True,1
s7018_COG0088,True,1
s26672_COG0088,True,1
s19242_COG0088,True,3
s9438_COG0088,True,2
s30922_COG0088,True,1
s17694_COG0088,True,3
s28107_COG0088,True,2
s12511_COG0088,True,1
s39542_COG0088,True,1
s37498_COG0088,False,0
s27282_COG0088,False,0
s34701_COG0088,True,2
s21966_COG0088,True,2
s25118_COG0088,True,2
s13256_COG0088,True,2
s30072_COG0088,True,2
s25216_COG0088,True,2
s4040_COG0088,True,2
s12659_COG0088,False,0
s27715_COG0088,True,2
s9363_COG0088,True,1
s36332_COG0088,True,2
s1510_COG0088,True,2
s18227_COG0088,True,3
s12576_COG0088,True,2
s16914_COG0088,True,2
s17115_COG0088,True,3
s33929_COG0088,False,0
s3262_COG0088,True,3
s3294_COG0088,True,3
s5279_COG0088,True,2
s31252_COG0088,True,3
s34947_COG0088,True,6
s32007_COG0088,False,0
s15759_COG0088,True,3
s24808_COG0088,True,1
s25893_COG0088,True,2
s3400_COG0088,False,0
s8371_COG0088,True,2
s9043_COG0088,True,2
s31262_COG0088,False,0
s39917_COG0088,True,2
s39131_COG0088,True,1
s33415_COG0088,False,0
s11658_COG0088,True,2
s1286_COG0088,True,2
s9364_COG0088,False,0
s26608_COG0088,True,1
s12070_COG0088,True,1
s29964_COG0088,False,0
s36596_COG0088,False,0
s9499_COG0088,False,0
s22468_COG0088,True,2
s25538_COG0088,False,0
s36356_COG0088,True,2
s10364_COG0088,True,2
s16123_COG0088,True,2
s2882_COG0088,True,1
s38695_COG0088,False,0
s5506_COG0088,True,4
s25333_COG0088,False,0
s18097_COG0088,True,1
s16357_COG0088,True,3
s15502_COG0088,True,3
s13677_COG0088,True,2
s23718_COG0088,True,2
s4347_COG0088,True,2
s26714_COG0088,True,2
s7212_COG0088,True,2
s21219_COG0088,True,2
s9716_COG0088,True,1
s38530_COG0088,True,3
s513_COG0088,False,0
s13446_COG0088,True,2
s18871_COG0088,True,3
s20774_COG0088,True,2
s4756_COG0088,True,1
s28047_COG0088,True,1
s9543_COG0088,True,2
s16988_COG0088,True,1
s29533_COG0088,True,1
s2060_COG0088,False,0
s22957_COG0088,True,2
s589_COG0088,True,1
s2577_COG0088,True,2
s14644_COG0088,True,4
s2579_COG0088,True,2
s15384_COG0088,True,3
s23267_COG0088,False,0
s30287_COG0088,True,2
s37833_COG0088,True,2
s14264_COG0088,True,1
s14478_COG0088,True,2
s25674_COG0088,True,3
s31255_COG0088,False,0
s34948_COG0088,True,6
s31079_COG0088,True,1
s22972_COG0088,False,0
s35948_COG0088,True,2
s35693_COG0088,True,1
s33287_COG0088,True,2
s39153_COG0088,True,3
s28662_COG0088,True,1
s15063_COG0088,True,2
s34573_COG0088,True,1
s31614_COG0088,True,2
s13118_COG0088,True,3
s5735_COG0088,True,2
s2166_COG0088,False,0
s9923_COG0088,True,1
s2116_COG0088,True,2
s15494_COG0088,True,3
s7453_COG0088,True,2
s27755_COG0088,True,1
s19467_COG0088,True,3
s30798_COG0088,True,2
s8575_COG0088,False,0
s40749_COG0088,True,1
s36405_COG0088,True,1
s7709_COG0088,True,2
s17328_COG0088,True,3
s12151_COG0088,True,2
s32094_COG0088,True,1
s15933_COG0088,True,3
s26333_COG0088,False,0
s22202_COG0088,True,2
s16392_COG0088,True,3
s21180_COG0088,True,2
s31237_COG0088,True,3
s11870_COG0088,True,1
s3806_COG0088,False,0
s33154_COG0088,True,6
s3771_COG0088,True,2
s39707_COG0088,True,2
s10527_COG0088,True,3
s33441_COG0088,True,1
s10277_COG0088,True,4
s16467_COG0088,True,3
s36931_COG0088,True,1
s6000_COG0088,True,2
s22556_COG0088,True,1
s4240_COG0088,True,3
s27954_COG0088,True,2
s3028_COG0088,True,1
s39276_COG0088,False,0
s25324_COG0088,False,0
s1474_COG0088,True,2
s31478_COG0088,True,1
s24224_COG0088,True,2
s35778_COG0088,True,2
s14866_COG0088,False,0
s4931_COG0088,False,0
s7775_COG0088,True,4
s13085_COG0088,True,2
s6436_COG0088,True,1
s14053_COG0088,True,1
s27711_COG0088,True,1
s15311_COG0088,True,2
s37701_COG0088,True,1
s3117_COG0088,True,1
s24974_COG0088,True,2
s7876_COG0088,True,2
s29657_COG0088,True,2
s11292_COG0088,True,2
s27066_COG0088,False,0
s25247_COG0088,True,3
s9592_COG0088,False,0
s36960_COG0088,True,2
s21403_COG0088,True,2
s21786_COG0088,True,2
s11326_COG0088,True,1
s14166_COG0088,True,1
s28677_COG0088,True,3
s10267_COG0088,True,3
s36710_COG0088,True,1
s14978_COG0088,True,1
s22163_COG0088,True,2
s4752_COG0088,True,4
s14684_COG0088,True,3
s33172_COG0088,True,2
s35574_COG0088,True,2
s19004_COG0088,True,3
s40343_COG0088,True,1
s35018_COG0088,False,0
s22678_COG0088,True,2
s35898_COG0088,True,2
s3865_COG0088,True,1
s30882_COG0088,True,2
s34037_COG0088,True,2
s36636_COG0088,True,3
s11914_COG0088,True,1
s29480_COG0088,False,0
s9958_COG0088,True,3
s13599_COG0088,True,3
s33901_COG0088,True,2
s6116_COG0088,True,2
s7190_COG0088,False,0
s31245_COG0088,True,1
s6310_COG0088,True,2
s40261_COG0088,True,2
s6577_COG0088,True,3
s34816_COG0088,True,1
s13293_COG0088,True,2
s34379_COG0088,True,1
s31511_COG0088,True,1
s10839_COG0088,True,2
s22106_COG0088,True,1
s40951_COG0088,False,0
s26925_COG0088,True,1
s32993_COG0088,False,0
s28412_COG0088,True,3
s20337_COG0088,True,3
s25766_COG0088,False,0
s9453_COG0088,True,2
s24480_COG0088,True,6
s10533_COG0088,True,3
s35999_COG0088,True,1
s27065_COG0088,True,3
s26329_COG0088,True,1
s26850_COG0088,True,4
s26389_COG0088,True,1
s33794_COG0088,False,0
s30709_COG0088,True,2
s32870_COG0088,True,1
s20167_COG0088,True,3
s20499_COG0088,True,3
s14647_COG0088,True,4
s27989_COG0088,True,1
s3497_COG0088,True,3
s21809_COG0088,True,2
s1021_COG0088,True,1
s12609_COG0088,True,2
s7120_COG0088,True,3
s21611_COG0088,True,2
s7307_COG0088,True,4
s28061_COG0088,True,1
s27743_COG0088,True,3
s17840_COG0088,True,3
s39559_COG0088,False,0
s21956_COG0088,True,2
s9127_COG0088,True,3
s25196_COG0088,True,1
s52_COG0088,True,3
s23430_COG0088,True,3
s21981_COG0088,True,2
s34856_COG0088,True,1
s36063_COG0088,True,1
s1543_COG0088,True,2
s20066_COG0088,True,3
s6725_COG0088,True,1
s26289_COG0088,True,3
s25094_COG0088,True,2
s26466_COG0088,True,1
s36788_COG0088,False,0
s4093_COG0088,True,2
s7991_COG0088,True,2
s26450_COG0088,True,1
s15427_COG0088,True,2
s30034_COG0088,True,2
s17290_COG0088,True,2
s621_COG0088,True,2
s28926_COG0088,True,1
s7211_COG0088,True,1
s27355_COG0088,False,0
s25688_COG0088,True,4
s32610_COG0088,True,3
s29572_COG0088,True,2
s25603_COG0088,False,0
s7750_COG0088,True,2
